Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Canada R64,L vs Ruud,0.77,0.62,44.7,2.2,14.8%,59.3%,9.1%,50.0%,31.3%,41.4%
2025 Indian Wells R64,L vs Musetti,0.94,0.84,69.1,4.7,3.9%,49.0%,0.0%,59.2%,40.0%,42.3%
2025 Dubai R32,L vs Griekspoor,0.89,0.97,78.9,21.5,13.6%,69.5%,3.6%,69.6%,40.3%,25.4%
2024 Shanghai R16,L vs Djokovic,0.88,0.48,39.5,2.4,8.7%,47.8%,0.0%,60.0%,25.9%,25.0%
2024 Beijing R16,L vs Sinner,0.98,0.77,59.0,4.1,8.2%,57.1%,6.8%,56.8%,22.5%,45.9%
2024 US Open R64,L vs Arnaldi,0.83,0.60,28.0,2.2,4.5%,63.6%,2.6%,48.7%,28.3%,35.0%
2024 US Open R128,W vs Forbes,1.00,1.41,35.8,2.1,11.1%,72.2%,2.0%,61.2%,53.4%,38.9%
2024 Wimbledon R32,L vs Fils,0.88,0.83,42.9,4.0,5.9%,61.8%,1.5%,67.7%,36.5%,29.2%
2024 Wimbledon R64,W vs Machac,1.04,1.34,33.9,2.2,11.7%,66.7%,1.8%,64.3%,33.9%,55.9%
2024 Wimbledon R128,W vs Cerundolo,0.99,1.30,43.7,13.7,10.1%,72.2%,4.3%,69.6%,31.5%,44.8%
2024 Monte Carlo R32,L vs Djokovic,0.94,0.30,29.3,2.0,3.2%,32.3%,0.0%,56.7%,22.2%,12.5%
2024 Indian Wells R64,L vs Korda,0.72,0.52,32.8,2.4,3.6%,53.6%,3.8%,53.8%,32.3%,34.5%
2024 Acapulco R32,L vs Tsitsipas,0.81,0.55,41.0,2.1,10.7%,67.9%,4.2%,54.2%,30.0%,22.2%
2024 Australian Open R128,L vs Griekspoor,0.80,0.95,51.1,11.9,14.3%,76.6%,9.1%,65.2%,41.9%,26.0%
2023 Paris R16,L vs Khachanov,0.91,0.80,58.3,6.8,17.8%,75.6%,13.6%,54.5%,28.3%,32.6%
2023 Paris R32,W vs Alcaraz,1.24,1.42,55.6,2.7,3.1%,68.8%,3.7%,55.6%,55.6%,29.6%
2023 Shanghai R32,L vs Shelton,0.92,0.75,53.9,4.4,6.3%,68.8%,2.3%,62.8%,34.8%,20.0%
2023 Chengdu F,L vs Zverev,0.91,0.81,61.1,11.5,10.5%,64.9%,3.8%,69.2%,31.6%,26.5%
2023 US Open R64,L vs Paul,0.82,0.82,39.9,8.2,7.5%,64.2%,4.8%,66.1%,33.3%,36.1%
2023 US Open R128,W vs Cecchinato,1.09,2.30,23.2,2.1,20.6%,73.5%,18.5%,77.8%,62.2%,41.2%
2025 (3 matches),,0.88,0.83,68.6,4.2,10.2%,59.9%,3.1%,62.2%,38.3%,34.7%
2024 (11 matches),,0.91,0.88,41.2,2.9,9.1%,64.3%,3.7%,61.7%,34.8%,36.3%
2023 (11 matches),,0.98,1.10,45.9,3.4,9.7%,68.1%,7.5%,66.2%,37.8%,35.3%
2022 (3 matches),,0.91,0.78,52.2,2.3,10.1%,63.8%,6.5%,60.1%,33.1%,32.2%
2021 (4 matches),,1.04,1.04,42.7,2.8,8.6%,61.1%,4.4%,62.1%,40.7%,35.8%
Career (82 matches),,0.99,1.02,50.8,2.8,8.1%,64.9%,4.8%,62.1%,37.4%,37.9%
