Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Canada R64,L vs Ruud,33% (3/9),33% (1/3),1/3,44% (4/9),0% (0/4),0/1,0/0,0/1,0/0,0/0
2025 Indian Wells R64,L vs Musetti,31% (5/16),80% (4/5),1/4,50% (8/16),25% (2/8),2/4,1/1,2/4,0/0,1/2
2025 Dubai R32,L vs Griekspoor,33% (6/18),33% (2/6),0/1,11% (2/18),50% (1/2),0/1,0/0,2/2,0/0,2/2
2024 Shanghai R16,L vs Djokovic,22% (2/9),0% (0/2),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,1/1
2024 Beijing R16,L vs Sinner,23% (3/13),67% (2/3),1/3,62% (8/13),50% (4/8),2/2,1/1,1/2,0/0,1/1
2024 US Open R64,L vs Arnaldi,21% (3/14),33% (1/3),1/5,43% (6/14),17% (1/6),0/1,0/0,3/3,0/0,1/1
2024 US Open R128,W vs Forbes,53% (8/15),63% (5/8),1/2,40% (6/15),67% (4/6),4/4,1/1,3/3,0/0,0/0
2024 Wimbledon R32,L vs Fils,26% (6/23),67% (4/6),1/3,27% (6/22),33% (2/6),3/4,2/2,2/3,0/0,1/1
2024 Wimbledon R64,W vs Machac,53% (10/19),80% (8/10),1/5,35% (7/20),29% (2/7),4/6,1/1,0/0,1/1,0/0
2024 Wimbledon R128,W vs Cerundolo,35% (9/26),56% (5/9),0/3,23% (6/26),50% (3/6),3/4,2/2,2/2,1/1,0/0
2024 Monte Carlo R32,L vs Djokovic,0% (0/7),- (0/0),0/3,100% (8/8),38% (3/8),0/0,0/0,0/2,0/0,0/1
2024 Indian Wells R64,L vs Korda,33% (3/9),33% (1/3),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,0/0
2024 Acapulco R32,L vs Tsitsipas,10% (1/10),0% (0/1),0/2,33% (3/9),33% (1/3),0/0,0/0,2/2,0/0,1/1
2024 Australian Open R128,L vs Griekspoor,32% (8/25),50% (4/8),0/3,15% (4/26),25% (1/4),3/3,1/1,4/4,0/0,0/0
2023 Paris R16,L vs Khachanov,29% (4/14),25% (1/4),0/3,21% (3/14),0% (0/3),0/0,0/0,1/1,0/0,0/0
2023 Paris R32,W vs Alcaraz,44% (4/9),100% (4/4),2/2,30% (3/10),33% (1/3),4/4,2/2,0/0,1/1,0/0
2023 Shanghai R32,L vs Shelton,21% (3/14),33% (1/3),0/2,29% (4/14),50% (2/4),1/1,1/1,2/2,0/0,1/1
2023 Chengdu F,L vs Zverev,12% (2/17),50% (1/2),0/2,31% (5/16),60% (3/5),0/1,0/0,3/3,0/0,1/1
2023 US Open R64,L vs Paul,23% (5/22),80% (4/5),1/3,27% (6/22),17% (1/6),3/4,2/2,1/3,0/0,1/1
2023 US Open R128,W vs Cecchinato,58% (7/12),100% (7/7),1/1,8% (1/12),0% (0/1),6/7,3/3,0/0,1/1,0/0
2025 (3 matches),,32.6%,50.0%,25.0%,32.6%,21.4%,33.3%,100.0%,57.1%,-,75.0%
2024 (11 matches),,31.2%,56.6%,13.9%,37.1%,36.5%,76.0%,100.0%,82.6%,100.0%,83.3%
2023 (11 matches),,30.7%,72.7%,16.0%,25.4%,32.6%,80.0%,93.3%,73.7%,80.0%,80.0%
2022 (3 matches),,27.3%,41.7%,25.0%,24.4%,20.0%,100.0%,50.0%,100.0%,-,100.0%
2021 (4 matches),,39.1%,74.1%,26.7%,36.8%,36.0%,86.7%,75.0%,75.0%,100.0%,-
Career (82 matches),,34.2%,67.5%,20.8%,31.0%,28.3%,76.7%,83.8%,79.2%,85.2%,81.1%
