Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Canada R64,L vs Ruud,3.3,3.1,3.5,39.2%,59.1%,40.0%,55.6%,45.0%,3.6%,-0.5,-0.8,-2.5,-3.2
2025 Indian Wells R64,L vs Musetti,4.8,4.7,4.9,42.4%,50.9%,40.0%,65.4%,59.3%,4.6%,0.5,0.2,0.5,0.3
2025 Dubai R32,L vs Griekspoor,3.1,3.5,2.8,44.8%,67.4%,50.0%,60.0%,58.6%,10.8%,12.0,7.8,16.5,16.2
2024 Shanghai R16,L vs Djokovic,3.4,3.6,3.3,41.3%,27.8%,50.0%,28.6%,52.4%,11.7%,3.0,5.5,-5.0,-9.4
2024 Beijing R16,L vs Sinner,4.1,4.2,3.9,46.6%,47.4%,33.3%,57.1%,56.3%,12.3%,0.5,0.4,-4.5,-4.3
2024 Monte Carlo R32,L vs Djokovic,4.0,4.2,3.7,44.2%,24.1%,14.3%,28.6%,56.1%,9.2%,-2.5,-3.3,-2.0,-3.4
2024 Indian Wells R64,L vs Korda,3.3,3.0,3.6,40.0%,48.4%,50.0%,33.3%,51.9%,9.1%,1.0,1.4,-10.5,-15.0
2024 Acapulco R32,L vs Tsitsipas,3.7,3.4,3.9,45.7%,30.4%,55.6%,42.9%,61.7%,5.1%,-3.5,-4.7,-3.5,-6.5
2024 Australian Open R128,L vs Griekspoor,2.9,3.0,2.8,49.8%,62.2%,40.0%,70.0%,49.1%,10.9%,25.0,16.1,-0.5,-0.3
2023 Paris R16,L vs Khachanov,3.7,3.3,4.0,46.5%,47.4%,57.1%,50.0%,42.5%,10.0%,9.0,9.3,-7.5,-5.6
2023 Paris R32,W vs Alcaraz,4.1,4.2,4.1,52.4%,53.6%,60.0%,50.0%,44.7%,12.5%,10.0,13.7,0.5,0.6
2023 Shanghai R32,L vs Shelton,3.2,3.4,3.0,41.3%,55.3%,72.7%,71.4%,61.1%,7.8%,17.5,17.2,-1.0,-1.4
2023 Chengdu F,L vs Zverev,3.7,3.5,4.0,46.6%,51.1%,61.1%,41.2%,57.2%,6.5%,1.5,1.0,1.5,1.2
2023 Wimbledon QF,L vs Sinner,3.5,3.5,3.5,41.7%,42.2%,66.7%,40.0%,47.2%,13.5%,3.5,3.1,-7.5,-6.2
2023 Wimbledon R16,W vs Shapovalov,3.4,3.8,3.0,57.7%,52.5%,60.0%,50.0%,56.5%,5.4%,8.5,7.7,-3.0,-2.9
2023 Wimbledon R128,W vs Bautista Agut,4.6,3.7,5.4,51.6%,48.2%,58.1%,45.0%,48.4%,9.8%,19.0,6.4,-7.5,-2.4
2022 Tel Aviv SF,L vs Djokovic,3.4,2.7,4.2,41.5%,33.3%,45.0%,50.0%,54.7%,12.3%,-6.0,-6.7,-4.5,-6.4
2022 Australian Open R128,L vs Molcan,5.6,5.7,5.6,50.4%,43.8%,52.3%,47.9%,49.4%,4.5%,8.5,2.6,-7.5,-2.1
2022 ATP Cup RR,L vs Sinner,4.1,3.8,4.3,45.3%,59.4%,50.0%,36.4%,46.2%,5.8%,1.5,1.2,-3.0,-2.1
2019 Samarkand CH R32,L vs Maamoun,3.7,3.4,4.1,50.6%,50.0%,18.8%,41.7%,47.6%,7.5%,-4.0,-4.0,-0.5,-0.5
Career (21 matches),,3.9,3.8,4.0,46.8%,48.8%,50.3%,47.1%,51.8%,8.5%,4.7,3.7,-2.9,-2.4
