Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Canada Masters R64,L vs Ruud,25,29,0.9,22.7%,26.4%,19,26,0.7,20.7%,28.3%,7.6%,3.3%,1.7,27.3%,16.4%
2025 Indian Wells Masters R64,L vs Musetti,29,53,0.5,14.0%,25.6%,27,46,0.6,14.3%,24.3%,12.2%,2.1%,1.1,17.9%,16.9%
2025 Dubai R32,L vs Griekspoor,41,38,1.1,16.7%,15.5%,31,31,1.0,15.1%,15.1%,10.7%,3.9%,1.1,17.1%,15.9%
2024 Shanghai Masters R16,L vs Djokovic,23,16,1.4,24.5%,17.0%,21,14,1.5,25.0%,16.7%,7.1%,3.6%,3.1,36.2%,11.7%
2024 Beijing R16,L vs Sinner,24,37,0.6,14.1%,21.8%,17,35,0.5,11.1%,22.9%,6.5%,1.3%,0.8,17.1%,20.6%
2024 US Open R64,L vs Arnaldi,27,34,0.8,16.0%,20.1%,24,31,0.8,15.7%,20.3%,11.8%,3.3%,1.5,18.9%,13.0%
2024 US Open R128,W vs Forbes,43,41,1.0,20.0%,19.1%,36,36,1.0,18.8%,18.8%,14.1%,3.7%,0.5,14.9%,30.7%
2024 Wimbledon R32,L vs Fils,30,29,1.0,11.0%,10.7%,25,28,0.9,9.8%,11.0%,6.3%,3.1%,1.3,21.0%,16.5%
2024 Wimbledon R64,W vs Machac,44,41,1.1,18.6%,17.3%,36,33,1.1,16.7%,15.3%,8.3%,6.5%,0.7,12.7%,18.6%
2024 Wimbledon R128,W vs Cerundolo,44,49,0.9,13.5%,15.0%,33,46,0.7,11.3%,15.8%,6.5%,4.1%,0.7,15.6%,21.1%
2024 Monte Carlo Masters R32,L vs Djokovic,14,21,0.7,14.7%,22.1%,13,19,0.7,14.3%,20.9%,9.9%,4.4%,2.7,16.8%,6.3%
2024 Indian Wells Masters R64,L vs Korda,10,33,0.3,8.8%,28.9%,8,30,0.3,7.8%,29.1%,6.8%,1.0%,0.5,13.2%,25.4%
2024 Acapulco R32,L vs Tsitsipas,25,25,1.0,22.9%,22.9%,21,25,0.8,21.0%,25.0%,10.0%,2.0%,1.8,28.4%,15.6%
2024 Australian Open R128,L vs Griekspoor,56,51,1.1,18.3%,16.7%,39,47,0.8,14.7%,17.7%,10.2%,4.2%,0.8,14.7%,17.3%
2023 Paris Masters R16,L vs Khachanov,40,39,1.0,22.5%,21.9%,26,35,0.7,17.8%,24.0%,11.6%,4.8%,0.8,12.4%,14.6%
2023 Paris Masters R32,W vs Alcaraz,17,18,0.9,15.0%,15.9%,15,14,1.1,14.3%,13.3%,7.6%,3.8%,0.7,13.3%,19.5%
2023 Shanghai Masters R32,L vs Shelton,23,19,1.2,13.0%,10.7%,19,16,1.2,11.7%,9.9%,9.9%,1.2%,1.4,18.1%,13.0%
2023 Chengdu F,L vs Zverev,40,43,0.9,18.6%,20.0%,32,39,0.8,16.7%,20.3%,13.5%,3.1%,1.7,13.5%,7.9%
2023 US Open R64,L vs Paul,34,48,0.7,13.1%,18.5%,26,43,0.6,11.3%,18.6%,7.4%,3.0%,1.0,16.6%,17.0%
2023 US Open R128,W vs Cecchinato,31,19,1.6,23.5%,14.4%,19,16,1.2,17.6%,14.8%,11.1%,5.6%,0.5,11.4%,21.2%
Career (34 matches),,1112,1227,0.9,16.8%,18.5%,891,1115,0.8,15.1%,18.9%,8.5%,3.6%,1.0,15.5%,15.6%
