Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Canada R64,L vs Ruud,4.7%,0.0%,6.4%,42.9%,14.6%,11.1%,0.0%,7.1%,25.0%,0.7%,100.0%,80,42
2025 Indian Wells R64,L vs Musetti,2.0%,50.0%,10.6%,72.7%,13.3%,20.6%,23.5%,7.9%,16.7%,1.9%,37.5%,-6,3
2025 Dubai R32,L vs Griekspoor,1.9%,100.0%,6.5%,87.5%,17.6%,19.4%,33.3%,22.1%,46.2%,1.4%,25.0%,40,54
2024 Shanghai R16,L vs Djokovic,0.0%,-,3.2%,33.3%,14.6%,27.3%,66.7%,5.0%,0.0%,1.6%,0.0%,-47,-71
2024 Beijing R16,L vs Sinner,5.8%,20.0%,12.9%,50.0%,12.2%,15.0%,0.0%,1.3%,20.0%,2.5%,28.6%,-23,-24
2024 Monte Carlo R32,L vs Djokovic,0.0%,-,12.6%,50.0%,15.3%,38.9%,12.5%,8.5%,30.0%,0.7%,0.0%,18,-5
2024 Indian Wells R64,L vs Korda,1.9%,0.0%,5.3%,33.3%,11.8%,23.1%,0.0%,2.4%,12.5%,0.0%,-,47,43
2024 Acapulco R32,L vs Tsitsipas,4.2%,0.0%,11.9%,53.8%,7.6%,8.6%,0.0%,2.8%,0.0%,0.6%,0.0%,63,-12
2024 Australian Open R128,L vs Griekspoor,1.6%,100.0%,8.2%,84.0%,27.0%,22.2%,50.0%,16.3%,50.0%,2.0%,0.0%,58,83
2023 Paris R16,L vs Khachanov,4.0%,66.7%,14.6%,73.1%,18.1%,34.8%,16.7%,6.0%,17.4%,1.9%,20.0%,60,49
2023 Paris R32,W vs Alcaraz,0.0%,-,11.5%,84.6%,15.9%,26.3%,0.0%,9.2%,28.6%,0.5%,0.0%,-35,-21
2023 Shanghai R32,L vs Shelton,0.0%,-,14.1%,84.0%,25.6%,32.1%,0.0%,9.6%,25.0%,0.0%,-,11,9
2023 Chengdu F,L vs Zverev,0.0%,-,12.6%,81.5%,16.5%,31.0%,0.0%,8.2%,7.7%,0.6%,50.0%,65,73
2023 Wimbledon QF,L vs Sinner,4.1%,25.0%,9.8%,63.2%,13.1%,22.6%,33.3%,11.8%,10.5%,0.7%,50.0%,6,15
2023 Wimbledon R16,W vs Shapovalov,3.2%,100.0%,11.8%,73.9%,17.1%,24.2%,7.7%,8.2%,21.4%,0.4%,100.0%,11,26
2023 Wimbledon R128,W vs Bautista Agut,5.9%,55.6%,17.5%,69.4%,14.6%,27.4%,31.3%,7.8%,20.8%,1.4%,10.0%,36,36
2022 Tel Aviv SF,L vs Djokovic,0.0%,-,5.6%,85.7%,10.8%,15.0%,100.0%,9.4%,20.0%,1.7%,33.3%,58,83
2022 Australian Open R128,L vs Molcan,0.0%,-,14.5%,68.2%,11.5%,20.5%,2.9%,4.2%,4.5%,0.9%,57.1%,-48,-46
2022 ATP Cup RR,L vs Sinner,1.5%,0.0%,5.0%,37.5%,11.7%,13.2%,20.0%,8.3%,27.3%,0.3%,0.0%,8,25
2019 Samarkand CH R32,L vs Maamoun,0.0%,-,11.8%,55.6%,12.9%,14.3%,20.0%,9.8%,35.3%,1.3%,33.3%,14,41
Career (21 matches),,2.2%,45.9%,11.2%,68.3%,14.8%,21.4%,16.6%,7.9%,19.6%,1.1%,26.9%,16,21
