Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Shenzhen R32,W vs Naydenova,1.16,1.39,57.8,2.4,-,66.7%,-,56.3%,43.9%,47.4%
2019 W60 Luan R16,L vs Ma,1.02,0.70,49.8,2.3,0.0%,46.3%,0.0%,59.0%,26.5%,40.0%
2019 W60 Luan R32,W vs Lu,0.98,1.26,59.6,3.0,2.3%,61.4%,0.0%,58.5%,45.8%,56.8%
2019 W25 Hong Kong R32,L vs Tanaka,0.90,0.67,46.8,2.0,3.6%,39.3%,0.0%,51.9%,46.7%,34.5%
2019 W60 Shenzhen R32,L vs Sekulic,1.08,0.53,44.7,2.7,-,50.0%,-,52.9%,19.0%,28.6%
2019 W15 Nanchang R32,L vs Liu,0.90,0.62,42.0,2.2,0.0%,50.0%,0.0%,50.0%,40.6%,27.6%
2019 W15 Nanchang R32,L vs Garland,0.91,0.73,50.2,2.8,0.0%,55.9%,0.0%,48.4%,41.0%,35.1%
2019 W15 Antalya R32,L vs Damaschin,0.92,0.67,45.6,2.2,3.2%,35.5%,0.0%,64.5%,45.5%,26.7%
2017 Indore $15K R32,W vs Natarajan,1.13,1.79,41.4,2.0,0.0%,63.0%,3.7%,74.1%,52.2%,47.6%
2017 Colombo $15K R32,W vs Okuda,1.08,1.51,46.0,2.0,7.1%,75.0%,3.6%,50.0%,51.6%,53.3%
2017 Hong Kong $15K R16,L vs Vaidya,1.07,0.81,65.0,2.5,0.0%,48.7%,0.0%,51.4%,44.7%,30.0%
2019 (8 matches),,0.99,0.83,50.4,2.4,1.1%,51.4%,0.0%,55.6%,39.9%,38.8%
2017 (3 matches),,1.08,1.21,53.0,2.1,2.1%,60.6%,2.2%,57.8%,48.5%,41.8%
Career (11 matches),,1.01,0.92,51.0,2.3,1.3%,53.7%,0.6%,56.1%,42.2%,39.5%
