Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),165,445,184,1589,166,1567,312,1343,166,1451,512,136,,
2025,220,332,262,1491,244,1473,369,1294,209,1402,531,135
2024,236,302,378,1341,377,1306,405,1191,236,1335,340,219
2023,218,351,315,1361,299,1337,,,185,1418,,
2022,447,99,,,,,,,,,,
2021,537,84,,,,,,,,,,
2020,461,93,,,,,,,,,508,120
2019,481,82,,,,,,,,,507,105
2018,574,29,,,,,,,,,939,3
2017,755,22,,,,,,,,,928,20
2016,1006,9,,,,,,,,,1296,3
