Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),140,553,84,1754,78,1716,82,1680,72,1628,156,502,,
2025,228,319,82,1746,73,1711,87,1676,77,1625,159,502
2024,132,563,57,1785,51,1752,53,1722,50,1652,,
2023,95,764,37,1832,26,1825,47,1733,50,1650,,
2022,46,1066,23,1909,21,1875,27,1788,31,1705,,
2021,46,1378,35,1877,29,1867,58,1713,60,1634,,
2020,7,4555,,,,,,,,,1277,10
2019,5,5133,3,2110,3,2065,24,1810,,,1217,10
2018,152,382,,,,,,,,,488,83
2017,185,304,158,1547,155,1515,188,1373,127,1492,160,466
2016,296,154,,,,,,,,,361,142
2015,643,32,,,,,,,,,975,16
