Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Austin 125 F,L vs Tararudee,4.4,4.2,4.6,49.5%,51.7%,34.6%,60.0%,50.4%,18.9%,-1.5,-1.3,10.0,7.6
2026 Austin 125 SF,W vs Badosa,3.2,3.0,3.5,53.7%,53.1%,53.8%,45.5%,52.6%,21.0%,-1.5,-2.0,1.5,2.0
2026 Austin 125 QF,W vs Jones,4.8,4.8,4.9,51.9%,37.3%,57.1%,75.0%,44.5%,26.9%,4.0,4.8,-2.0,-1.7
2026 Austin 125 R16,W vs Zarazua,4.7,4.7,4.8,53.8%,56.4%,60.7%,45.5%,63.9%,20.6%,-1.0,-0.7,-4.0,-5.6
2026 Indian Wells R128,L vs Rakhimova,4.0,3.9,4.1,45.1%,42.0%,26.3%,45.5%,53.4%,14.7%,-10.0,-8.5,-2.5,-2.4
2026 Austin R32,L vs Galfi,3.8,4.1,3.6,44.4%,46.2%,62.5%,71.4%,55.4%,18.9%,2.0,1.6,-1.0,-1.0
2025 Tokyo R32,L vs Mboko,4.6,4.5,4.8,38.5%,56.5%,37.5%,50.0%,61.5%,19.4%,0.0,0.0,-2.0,-3.4
2025 Osaka R32,L vs Golubic,4.6,4.3,4.9,54.2%,45.0%,55.6%,25.0%,52.1%,14.4%,1.0,0.6,-1.5,-1.0
2025 Beijing R128,L vs Bondar,4.6,4.7,4.5,52.9%,50.0%,27.3%,33.3%,50.4%,17.9%,8.0,7.0,-0.5,-0.5
2025 Montreal R128,W vs Krejcikova,3.2,3.4,3.0,55.7%,37.9%,72.7%,75.0%,56.5%,17.2%,4.0,5.5,1.0,2.0
2025 Berlin R32,L vs Anisimova,3.2,3.1,3.3,46.4%,31.6%,20.0%,33.3%,50.0%,14.8%,1.0,2.6,-5.0,-10.0
2025 s Hertogenbosch QF,L vs Ruse,3.5,3.7,3.2,48.4%,24.1%,40.0%,40.0%,55.2%,28.1%,-4.5,-7.9,-3.0,-7.0
2025 s Hertogenbosch R16,W vs Sun,3.0,3.0,3.0,58.2%,52.9%,90.9%,66.7%,49.2%,11.7%,10.5,26.3,5.0,9.6
2025 s Hertogenbosch R32,W vs Garland,3.1,2.4,3.6,63.0%,59.1%,50.0%,100.0%,58.7%,26.9%,8.0,15.7,3.0,8.3
2025 Roland Garros Q2,L vs Hibino,5.0,4.5,5.4,52.8%,59.3%,43.3%,33.3%,50.6%,13.7%,15.5,8.6,6.5,4.1
2025 Roland Garros Q1,W vs Yao,5.9,6.3,5.6,65.2%,81.8%,61.5%,76.9%,61.2%,8.7%,16.0,17.2,3.5,6.1
2025 Rome R16,L vs Zheng,4.5,5.3,3.8,50.0%,39.3%,33.3%,16.7%,56.8%,11.6%,-3.0,-2.9,-7.0,-9.3
2025 Rome R32,W vs Rybakina,3.9,4.2,3.5,66.7%,45.2%,44.4%,55.6%,55.0%,18.8%,2.5,2.7,11.0,19.6
2025 Rome R64,W vs Vekic,3.4,3.5,3.3,58.6%,46.5%,46.7%,71.4%,48.9%,17.9%,4.0,4.9,1.5,1.8
2025 Rome R128,W vs Urgesi,4.3,4.5,4.2,56.9%,65.5%,42.9%,80.0%,58.0%,13.2%,13.5,14.7,8.5,13.1
Last 52 Weeks (23 matches),,4.1,4.1,4.0,52.0%,48.5%,48.5%,50.8%,53.9%,18.4%,3.3,3.4,0.7,0.8
Career (193 matches),,3.9,4.0,3.9,51.5%,50.8%,51.3%,49.7%,53.7%,14.4%,5.9,5.4,2.9,3.2
