Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Austin 125 1 F,L vs Tararudee,24,38,0.6,11.8%,18.7%,21,36,0.6,10.9%,18.8%,7.3%,3.6%,1.0,18.7%,19.2%
2026 Austin 125 1 SF,W vs Badosa,21,20,1.1,14.0%,13.3%,16,17,0.9,12.1%,12.9%,6.1%,6.1%,0.6,14.0%,23.3%
2026 Austin 125 1 QF,W vs Jones,20,29,0.7,11.7%,17.0%,17,24,0.7,10.6%,14.9%,4.3%,6.2%,0.6,14.0%,22.8%
2026 Austin 125 1 R16,W vs Zarazua,33,38,0.9,23.1%,26.6%,28,35,0.8,21.1%,26.3%,13.5%,6.8%,0.6,9.8%,17.5%
2026 Indian Wells R128,L vs Rakhimova,25,39,0.6,14.7%,22.9%,13,34,0.4,8.8%,23.0%,5.4%,3.4%,1.0,18.2%,17.6%
2026 Austin R32,L vs Galfi,26,40,0.7,13.7%,21.1%,23,33,0.7,13.8%,19.8%,7.8%,6.0%,0.9,16.3%,17.4%
2025 Tokyo R32,L vs Mboko,15,21,0.7,14.6%,20.4%,14,19,0.7,14.6%,19.8%,14.6%,0.0%,1.3,19.4%,15.5%
2025 Osaka R32,L vs Golubic,44,58,0.8,22.3%,29.4%,37,53,0.7,20.3%,29.1%,11.5%,8.2%,1.2,10.7%,9.1%
2025 Beijing R128,L vs Bondar,29,34,0.9,19.6%,23.0%,28,32,0.9,20.6%,23.5%,11.8%,8.1%,1.1,18.9%,17.6%
2025 Montreal R128,W vs Krejcikova,17,22,0.8,13.8%,17.9%,14,21,0.7,12.6%,18.9%,7.2%,5.4%,0.5,12.2%,23.6%
2025 Berlin R32,L vs Anisimova,13,16,0.8,13.1%,16.2%,9,13,0.7,10.1%,14.6%,7.9%,2.2%,1.8,23.2%,13.1%
2025 s Hertogenbosch QF,L vs Ruse,10,20,0.5,9.4%,18.9%,6,15,0.4,6.6%,16.5%,5.5%,1.1%,1.3,22.6%,17.0%
2025 s Hertogenbosch R16,W vs Sun,13,17,0.8,13.3%,17.3%,11,12,0.9,12.6%,13.8%,3.4%,8.0%,0.3,7.1%,22.4%
2025 s Hertogenbosch R32,W vs Garland,18,12,1.5,16.5%,11.0%,14,11,1.3,14.0%,11.0%,9.0%,4.0%,0.3,6.4%,22.9%
2025 Roland Garros Q2,L vs Hibino,42,38,1.1,21.3%,19.3%,42,33,1.3,22.6%,17.7%,15.1%,7.5%,1.1,15.2%,13.7%
2025 Roland Garros Q1,W vs Yao,27,12,2.3,38.0%,16.9%,27,12,2.3,39.1%,17.4%,30.4%,7.2%,0.6,7.0%,11.3%
2025 Rome R16,L vs Zheng,9,24,0.4,7.8%,20.7%,9,24,0.4,8.5%,22.6%,6.6%,1.9%,0.9,23.3%,25.9%
2025 Rome R32,W vs Rybakina,16,15,1.1,13.2%,12.4%,15,15,1.0,12.9%,12.9%,10.3%,2.6%,0.6,16.5%,27.3%
2025 Rome R64,W vs Vekic,22,23,1.0,13.5%,14.1%,18,18,1.0,12.8%,12.8%,8.5%,3.5%,0.7,18.4%,25.8%
2025 Rome R128,W vs Urgesi,26,18,1.4,26.8%,18.6%,24,17,1.4,27.0%,19.1%,21.3%,4.5%,0.5,8.2%,15.5%
Career (189 matches),,4381,5678,0.8,15.6%,20.3%,3926,5083,0.8,15.2%,19.7%,8.9%,5.5%,0.7,13.0%,19.2%
