Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R64,W vs Samsonova,3.5,3.3,3.7,50.8%,63.5%,47.1%,37.5%,56.2%,7.6%,-5.5,-3.4,3.0,2.5
2026 Indian Wells R128,W vs Linette,4.2,4.1,4.3,51.6%,60.0%,72.2%,77.8%,56.5%,4.8%,17.5,17.5,15.0,18.8
2025 Seoul R32,L vs Lys,4.0,4.1,3.8,52.9%,44.8%,37.5%,20.0%,50.0%,13.8%,-6.0,-5.7,-1.5,-1.6
2025 Roland Garros R64,L vs Andreeva,4.2,4.8,3.7,38.3%,45.5%,42.9%,50.0%,35.1%,7.6%,0.0,0.0,-11.0,-9.1
2025 Charleston R32,W vs Volynets,4.0,4.0,4.1,52.1%,50.0%,57.9%,50.0%,59.3%,13.5%,2.0,1.5,10.5,13.3
2025 Miami R64,W vs Rybakina,2.9,3.1,2.6,48.7%,46.4%,53.8%,33.3%,50.3%,4.7%,4.5,5.8,-0.5,-0.6
2025 Miami R128,W vs Zarazua,3.4,3.4,3.4,61.1%,30.4%,85.7%,66.7%,47.6%,10.5%,11.5,18.5,4.0,5.9
2025 Indian Wells R64,L vs Svitolina,3.6,3.7,3.4,49.2%,39.5%,38.9%,42.9%,47.0%,6.9%,-12.5,-9.6,4.0,2.7
2025 Doha R64,L vs Kenin,3.1,2.6,3.6,51.9%,31.0%,25.0%,100.0%,45.1%,15.1%,12.0,23.5,-3.5,-5.6
2025 Abu Dhabi F,L vs Bencic,4.8,4.1,5.5,39.0%,44.7%,40.7%,57.1%,49.9%,9.3%,7.0,4.3,5.5,3.3
2025 Abu Dhabi SF,W vs Noskova,3.3,3.3,3.3,50.0%,56.3%,57.1%,57.1%,49.2%,15.5%,3.5,4.3,14.0,17.1
2025 Brisbane QF,L vs Kudermetova,3.4,3.5,3.4,52.8%,37.1%,22.2%,50.0%,39.4%,11.0%,1.0,1.6,9.5,9.8
2024 Osaka R32,L vs Avanesyan,4.0,4.0,4.0,45.0%,43.2%,46.7%,37.5%,45.0%,5.5%,1.0,1.0,6.0,5.0
2024 Beijing R32,L vs Sabalenka,3.5,3.3,3.7,42.2%,30.6%,71.4%,66.7%,54.7%,0.0%,-4.0,-5.2,4.0,5.6
2024 US Open R32,L vs Samsonova,3.5,3.8,3.3,33.3%,19.0%,70.0%,33.3%,56.2%,5.7%,-12.0,-19.0,3.0,6.0
2024 US Open R64,W vs Andreeva,3.6,3.7,3.4,58.2%,69.2%,63.6%,25.0%,54.0%,9.5%,3.5,5.3,18.5,32.5
2024 US Open R128,W vs Zhang,3.8,3.8,3.8,52.8%,49.0%,27.3%,50.0%,50.4%,11.0%,9.0,8.3,1.0,1.0
2024 Nottingham R32,W vs Wang,3.9,3.7,4.0,51.6%,63.0%,60.0%,66.7%,59.1%,13.5%,4.0,3.8,8.0,12.9
2024 Madrid R128,W vs Hibino,3.7,3.0,4.3,55.3%,51.6%,33.3%,62.5%,46.6%,6.0%,0.5,0.5,5.5,5.1
2024 Charleston R32,L vs Kasatkina,5.1,5.6,4.6,51.3%,48.6%,54.2%,38.1%,53.2%,14.2%,2.5,1.4,1.0,0.7
Last 52 Weeks (5 matches),,3.9,4.0,3.9,49.6%,54.2%,52.4%,46.8%,52.0%,9.4%,1.6,1.4,3.2,3.2
Career (26 matches),,3.7,3.7,3.8,50.6%,46.5%,48.6%,46.2%,50.5%,9.0%,1.8,1.8,3.7,3.9
