Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R64,W vs Samsonova,71% (10/14),60% (6/10),2/4,47% (7/15),29% (2/7),5/6,2/2,1/2,1/1,1/1
2026 Indian Wells R128,W vs Linette,63% (5/8),80% (4/5),1/1,22% (2/9),50% (1/2),3/4,2/2,0/0,1/1,0/0
2025 Seoul R32,L vs Lys,30% (3/10),67% (2/3),0/4,67% (6/9),33% (2/6),1/2,0/0,1/1,0/0,1/1
2025 Roland Garros R64,L vs Andreeva,40% (4/10),75% (3/4),2/5,78% (7/9),29% (2/7),2/3,0/0,0/0,0/0,0/0
2025 Charleston R32,W vs Volynets,30% (3/10),100% (3/3),0/2,18% (2/11),0% (0/2),1/3,1/1,2/2,0/0,0/0
2025 Miami R64,W vs Rybakina,21% (3/14),67% (2/3),0/1,21% (3/14),33% (1/3),2/2,2/2,0/1,1/1,0/0
2025 Miami R128,W vs Zarazua,50% (4/8),100% (4/4),1/1,44% (4/9),75% (3/4),4/4,2/2,0/0,1/1,0/0
2025 Indian Wells R64,L vs Svitolina,31% (4/13),100% (4/4),0/6,67% (10/15),10% (1/10),0/4,0/1,2/4,0/0,2/3
2025 Doha R64,L vs Kenin,20% (2/10),0% (0/2),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2025 Abu Dhabi F,L vs Bencic,58% (7/12),57% (4/7),2/7,83% (10/12),20% (2/10),2/3,0/0,0/1,0/0,0/0
2025 Abu Dhabi SF,W vs Noskova,27% (3/11),100% (3/3),0/2,36% (4/11),50% (2/4),3/3,1/2,0/0,1/2,0/0
2025 Brisbane QF,L vs Kudermetova,10% (1/10),0% (0/1),0/1,27% (3/11),33% (1/3),0/0,0/0,2/3,0/0,0/1
2024 Osaka R32,L vs Avanesyan,45% (5/11),80% (4/5),3/5,50% (5/10),0% (0/5),3/4,0/0,0/0,0/0,0/0
2024 Beijing R32,L vs Sabalenka,25% (2/8),50% (1/2),1/5,63% (5/8),0% (0/5),0/1,0/0,2/2,0/0,1/1
2024 US Open R32,L vs Samsonova,0% (0/7),- (0/0),0/4,86% (6/7),17% (1/6),0/0,0/0,1/2,0/0,1/1
2024 US Open R64,W vs Andreeva,75% (6/8),100% (6/6),2/3,44% (4/9),25% (1/4),3/6,2/3,0/0,1/2,0/0
2024 US Open R128,W vs Zhang,38% (5/13),100% (5/5),0/3,42% (5/12),20% (1/5),2/3,0/0,0/1,0/0,0/0
2024 Wimbledon R128,L vs Pegula,0% (0/7),- (0/0),0/5,86% (6/7),17% (1/6),0/0,0/0,1/1,0/0,0/0
2024 Nottingham R32,W vs Wang,56% (5/9),80% (4/5),1/1,11% (1/9),0% (0/1),2/3,1/1,0/0,0/0,0/0
2024 Madrid R128,W vs Hibino,60% (6/10),83% (5/6),3/3,40% (4/10),25% (1/4),1/3,0/1,0/0,0/1,0/0
2026 (2 matches),,68.2%,66.7%,60.0%,37.5%,33.3%,80.0%,100.0%,50.0%,100.0%,100.0%
2025 (10 matches),,31.5%,73.5%,16.1%,46.8%,28.8%,62.5%,75.0%,61.5%,75.0%,60.0%
2024 (10 matches),,43.3%,76.2%,32.4%,51.0%,16.3%,59.3%,71.4%,55.6%,33.3%,100.0%
2023 (6 matches),,47.5%,67.9%,38.5%,31.1%,21.1%,82.4%,100.0%,66.7%,100.0%,0.0%
2022 (2 matches),,22.7%,100.0%,12.5%,60.9%,21.4%,60.0%,50.0%,25.0%,-,50.0%
Career (34 matches),,40.4%,75.2%,30.8%,47.4%,22.0%,63.4%,75.9%,56.4%,70.0%,68.8%
