Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Australian Open R128,L vs Sinner,2.1%,100.0%,14.1%,53.8%,8.2%,23.1%,0.0%,6.5%,20.0%,2.2%,50.0%,-83,-97
2025 Roland Garros R128,W vs Blanchet,0.7%,0.0%,11.5%,61.3%,13.8%,29.5%,0.0%,8.1%,3.2%,7.6%,46.9%,16,-4
2025 Miami R128,W vs Nishioka,7.0%,100.0%,5.4%,60.0%,10.8%,10.5%,0.0%,7.7%,22.2%,5.1%,14.3%,-121,-109
2025 Indian Wells R64,L vs Hurkacz,9.1%,100.0%,13.6%,77.8%,16.9%,30.0%,0.0%,5.1%,0.0%,3.6%,14.3%,4,28
2024 Kitzbuhel F,L vs Berrettini,1.7%,0.0%,14.7%,58.8%,10.9%,6.7%,0.0%,13.5%,25.0%,6.8%,33.3%,8,-19
2024 Rotterdam Q1,W vs Boogaard,0.0%,-,5.1%,100.0%,15.1%,34.8%,4.8%,16.3%,20.0%,3.7%,57.1%,-44,-39
2023 US Open Q2,W vs Shimizu,9.7%,54.5%,15.0%,66.7%,6.5%,10.0%,50.0%,5.7%,22.2%,3.1%,25.0%,-103,-84
2022 US Open R128,L vs Bublik,4.7%,100.0%,7.4%,76.9%,10.0%,16.7%,0.0%,18.4%,0.0%,7.1%,15.4%,-41,-70
2022 Gstaad R32,L vs Thiem,7.7%,42.9%,10.0%,52.9%,14.3%,18.8%,0.0%,5.7%,13.3%,9.6%,34.8%,-25,-30
2022 s Hertogenbosch QF,L vs Van Rijthoven,16.9%,53.8%,20.0%,66.7%,14.0%,28.6%,0.0%,20.0%,42.9%,7.0%,30.0%,-1,-10
2021 NextGen Finals RR,L vs Baez,21.8%,50.0%,19.6%,50.0%,11.6%,12.5%,20.0%,4.3%,20.0%,2.4%,50.0%,-51,-50
2021 NextGen Finals RR,L vs Musetti,10.2%,90.9%,22.1%,66.7%,13.6%,14.0%,15.8%,11.9%,9.1%,6.3%,11.5%,-58,-83
2021 NextGen Finals RR,L vs Korda,10.1%,70.0%,13.0%,76.0%,6.6%,7.7%,0.0%,11.2%,33.3%,6.6%,26.3%,-9,-17
2021 Paris R16,W vs Alcaraz,10.0%,66.7%,12.6%,68.8%,10.0%,17.6%,0.0%,8.5%,0.0%,7.1%,23.5%,-86,-70
2021 Gstaad F,L vs Ruud,11.5%,55.6%,16.6%,52.0%,11.7%,19.0%,0.0%,10.6%,30.0%,6.3%,12.5%,-18,-47
2021 Gstaad QF,W vs Garin,4.5%,75.0%,8.8%,64.7%,9.1%,20.0%,7.7%,5.6%,0.0%,8.3%,50.0%,10,23
2020 Roland Garros R16,L vs Thiem,3.2%,100.0%,9.2%,71.4%,4.0%,4.1%,0.0%,8.3%,35.3%,8.9%,43.1%,-64,-69
2020 Roland Garros R32,W vs Wawrinka,4.7%,57.1%,10.0%,73.3%,8.2%,16.7%,12.0%,10.8%,14.3%,7.7%,26.2%,-64,-72
Career (18 matches),,7.1%,66.4%,12.6%,65.7%,10.2%,17.1%,4.5%,9.2%,16.6%,6.4%,31.9%,-44,-48
