Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R128,L vs Sinner,4.8,5.6,4.1,38.5%,46.2%,31.3%,18.2%,56.7%,11.7%,0.5,0.6,-1.0,-1.6
2025 Roland Garros R128,W vs Blanchet,4.0,4.3,3.6,55.9%,45.1%,60.0%,35.3%,52.1%,10.9%,16.5,9.1,-8.5,-4.8
2025 Miami R128,W vs Nishioka,3.9,3.9,3.8,55.1%,54.8%,62.5%,25.0%,52.6%,7.7%,7.0,13.5,2.0,3.5
2025 Indian Wells R64,L vs Hurkacz,3.6,3.9,3.4,42.5%,60.0%,58.3%,50.0%,63.4%,15.5%,14.0,14.6,-5.0,-8.6
2024 Kitzbuhel F,L vs Berrettini,3.3,3.6,2.9,41.4%,36.4%,70.0%,66.7%,52.3%,19.0%,4.5,7.9,-0.5,-1.0
2024 Rotterdam Q1,W vs Boogaard,3.9,3.5,4.2,62.3%,52.2%,37.5%,60.0%,55.9%,8.4%,8.5,9.6,8.5,11.3
2023 US Open Q2,W vs Shimizu,4.9,5.1,4.7,54.5%,47.7%,37.5%,48.4%,50.7%,18.7%,6.0,3.2,0.5,0.3
2022 US Open R128,L vs Bublik,2.9,3.2,2.6,45.6%,40.0%,45.5%,75.0%,48.9%,19.4%,3.0,6.0,2.0,2.7
2022 Gstaad R32,L vs Thiem,3.7,4.0,3.4,51.9%,44.1%,43.8%,41.7%,48.3%,11.3%,5.0,6.0,-8.0,-7.7
2022 s Hertogenbosch QF,L vs Van Rijthoven,3.2,3.4,3.0,39.6%,68.2%,18.2%,50.0%,62.7%,26.4%,3.5,5.6,0.5,1.4
2021 NextGen Finals RR,L vs Baez,4.0,3.7,4.4,44.1%,37.5%,50.0%,12.5%,46.1%,24.4%,-1.5,-2.8,2.5,4.0
2021 NextGen Finals RR,L vs Musetti,5.0,5.0,5.0,44.6%,52.6%,59.4%,44.4%,50.8%,17.2%,15.5,8.9,15.5,9.7
2021 NextGen Finals RR,L vs Korda,3.9,3.8,3.9,49.5%,42.3%,43.8%,33.3%,49.5%,11.0%,2.0,2.1,1.5,1.3
2021 Paris R16,W vs Alcaraz,4.5,4.0,4.9,59.6%,52.5%,66.7%,50.0%,66.8%,10.1%,3.5,2.7,3.5,5.1
2021 Gstaad F,L vs Ruud,4.4,4.7,4.1,44.3%,42.5%,43.8%,50.0%,60.2%,11.8%,2.5,2.0,6.5,7.6
2021 Gstaad QF,W vs Garin,3.9,4.3,3.4,46.9%,47.1%,53.3%,71.4%,55.4%,14.4%,8.0,5.7,-6.0,-5.6
2020 Roland Garros R16,L vs Thiem,4.6,5.1,4.1,53.8%,39.2%,53.8%,35.5%,53.5%,23.1%,-2.0,-0.9,5.5,3.0
2020 Roland Garros R32,W vs Wawrinka,4.5,5.0,4.0,48.6%,53.4%,48.8%,60.0%,55.2%,23.0%,13.0,5.3,12.5,7.2
Career (18 matches),,4.1,4.4,3.9,49.2%,47.2%,49.4%,45.6%,54.0%,16.6%,6.1,5.1,1.8,1.7
