Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Rouen R32,W vs Rouvroy,80.8%,57.6%,1.4%,1/0,2.55,24.2%,90.2%,58.7%,0.0%,2.23,61.5%,86.7%,53.8%,6.7%,2.65,0.0%
2024 US Open R32,L vs Wozniacki,65.2%,33.3%,4.3%,1/1,2.45,10.8%,69.0%,40.0%,6.9%,2.10,22.2%,58.8%,20.0%,0.0%,2.79,0.0%
2023 Roland Garros R128,L vs Podoroska,76.2%,31.3%,7.1%,3/0,2.50,18.2%,79.2%,26.3%,12.5%,2.24,40.0%,81.3%,38.5%,0.0%,2.74,0.0%
2019 Australian Open R128,L vs Garcia,60.9%,50.0%,6.5%,2/1,2.56,4.4%,56.3%,50.0%,6.3%,2.26,10.0%,71.4%,50.0%,7.1%,2.80,0.0%
Last 52 Weeks (1 matches),,80.8%,57.6%,1.4%,100.0%,2.55,24.2%,90.2%,58.7%,0.0%,2.23,61.5%,86.7%,53.8%,6.7%,2.65,0.0%
Career (4 matches),,72.0%,45.6%,4.3%,77.8%,2.52,13.5%,75.7%,47.6%,5.1%,2.20,30.3%,74.2%,41.3%,3.2%,2.75,0.0%
