Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Rouen R32,W vs Rouvroy,89% (8/9),75% (6/8),2/3,33% (3/9),0% (0/3),1/4,0/2,0/0,0/1,0/0
2024 US Open R32,L vs Wozniacki,0% (0/9),- (0/0),0/3,38% (3/8),0% (0/3),0/0,0/0,2/2,0/0,1/1
2024 US Open R128,W vs Zheng,63% (5/8),100% (5/5),2/2,22% (2/9),0% (0/2),3/4,1/2,0/0,1/1,0/0
2023 Roland Garros R128,L vs Podoroska,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,0/0,0/0,0/0
2019 W60 Landisville PA R16,L vs Liang,25% (3/12),33% (1/3),1/3,60% (6/10),50% (3/6),1/1,0/0,1/1,0/0,0/0
2019 W60 Landisville PA R32,W vs Hives,43% (6/14),83% (5/6),1/1,20% (3/15),67% (2/3),4/4,1/1,2/2,0/0,0/0
2019 W80 Biarritz R32,W vs Wagner,50% (7/14),71% (5/7),2/3,44% (7/16),14% (1/7),2/4,1/1,0/0,1/1,0/0
2019 Roland Garros R128,L vs Bencic,13% (1/8),100% (1/1),0/3,67% (6/9),17% (1/6),1/1,0/0,0/2,0/0,0/1
2019 W25 Monzon QF,L vs Strakhova,44% (4/9),25% (1/4),1/3,67% (6/9),33% (2/6),1/1,0/0,1/2,0/0,1/1
2019 W25 Monzon R16,W vs Cortez Llorca,67% (6/9),83% (5/6),2/3,50% (5/10),40% (2/5),2/4,1/3,0/0,1/1,0/0
2019 W60 Les Franqueses del Valles R32,L vs Burrage,15% (2/13),100% (2/2),0/3,50% (6/12),50% (3/6),2/2,1/1,1/1,0/0,1/1
2019 W25 Sunderland R32,L vs Moore,57% (8/14),75% (6/8),1/4,38% (5/13),20% (1/5),5/5,0/2,0/0,0/2,0/0
2019 W25 Bolton R16,L vs Chwalinska,33% (3/9),67% (2/3),1/5,67% (6/9),17% (1/6),2/2,0/1,1/1,0/0,0/0
2019 W25 Bolton R32,W vs Waltert,44% (4/9),75% (3/4),0/1,10% (1/10),0% (0/1),2/3,2/2,0/0,1/1,0/0
2019 W60 Croissy Beaubourg R16,L vs Smitkova,20% (3/15),100% (3/3),0/3,19% (3/16),0% (0/3),3/3,1/1,3/3,0/0,2/2
2019 W60 Croissy Beaubourg R32,W vs Hesse,63% (5/8),60% (3/5),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,1/1,0/0
2019 W25 Macon R32,W vs Moratelli,40% (4/10),50% (2/4),0/0,20% (2/10),100% (2/2),1/1,0/0,0/0,0/0,0/0
2019 W25 Glasgow F,W vs Bolkvadze,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,0/0,0/0
2019 W25 Glasgow SF,W vs Lumsden,50% (8/16),63% (5/8),2/4,31% (5/16),20% (1/5),2/4,0/2,2/2,0/2,0/0
2019 W25 Glasgow R16,W vs Fett,64% (7/11),86% (6/7),1/3,50% (5/10),40% (2/5),2/4,0/0,0/0,0/0,0/0
2025 (1 matches),,88.9%,75.0%,66.7%,33.3%,0.0%,25.0%,0.0%,-,0.0%,-
2024 (2 matches),,29.4%,100.0%,40.0%,29.4%,0.0%,75.0%,50.0%,100.0%,100.0%,100.0%
2023 (1 matches),,14.3%,0.0%,0.0%,71.4%,0.0%,-,-,-,-,-
2019 (19 matches),,43.4%,68.5%,23.5%,40.8%,31.4%,78.0%,58.8%,68.8%,55.6%,57.1%
2018 (2 matches),,11.8%,50.0%,16.7%,63.2%,33.3%,100.0%,-,50.0%,-,0.0%
Career (102 matches),,50.5%,78.9%,36.8%,43.4%,25.3%,69.2%,69.8%,63.9%,75.0%,58.1%
