Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,2,1,1,50.0%,2-3,40.0%,23-26,46.9%,0-0,-,2,50.0%,44.0%,0.7%,6.7%,73.2%,50.5%,47.5%,49.7%,48.1%,48.8%,0.95,R16 (Gaiba 125)
2022,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (W60 Monastir)
2019,4,0,4,0.0%,0-8,0.0%,28-50,35.9%,0-0,-,2,42.1%,30.0%,0.0%,5.3%,62.1%,53.7%,36.0%,47.0%,41.5%,44.3%,0.78,R32 (4x)
2018,35,20,15,57.1%,43-35,55.1%,361-339,51.6%,1-2,33.3%,8,63.1%,34.8%,1.7%,5.0%,69.2%,57.0%,50.8%,55.1%,42.6%,48.7%,0.95,F (Limoges)
2017,19,11,8,57.9%,22-17,56.4%,183-180,50.4%,5-2,71.4%,5,60.0%,33.3%,1.7%,4.0%,68.9%,58.4%,50.0%,55.8%,42.1%,49.1%,0.95,SF (2x)
2016,37,24,13,64.9%,47-31,60.3%,376-325,53.6%,6-3,66.7%,10,72.3%,42.7%,3.6%,4.2%,67.5%,67.0%,44.4%,59.7%,47.3%,53.0%,1.17,W (2x)
2015,10,4,6,40.0%,10-10,50.0%,89-96,48.1%,1-0,100.0%,0,,,,,,,,,,,,SF (Osprey FL $50K)
2014,67,51,16,76.1%,106-38,73.6%,771-499,60.7%,8-3,72.7%,0,,,,,,,,,,,,W (5x)
2013,13,7,6,53.8%,16-13,55.2%,130-123,51.4%,1-0,100.0%,0,,,,,,,,,,,,F (Moscow 25K)
2012,5,3,2,60.0%,7-3,70.0%,53-43,55.2%,1-1,50.0%,0,,,,,,,,,,,,SF (Midland MI 100K)
2011,20,11,9,55.0%,28-22,56.0%,232-228,50.4%,3-1,75.0%,0,,,,,,,,,,,,QF (3x)
2010,41,26,15,63.4%,58-37,61.1%,449-376,54.4%,3-2,60.0%,0,,,,,,,,,,,,W (Astana 50K)
2009,43,30,13,69.8%,67-35,65.7%,527-384,57.8%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2008,10,5,5,50.0%,10-11,47.6%,89-97,47.8%,0-0,-,0,,,,,,,,,,,,QF (2x)
2007,43,30,13,69.8%,64-35,64.6%,518-422,55.1%,6-6,50.0%,0,,,,,,,,,,,,W (2x)
2006,35,24,11,68.6%,51-24,68.0%,385-283,57.6%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2005,27,17,10,63.0%,37-25,59.7%,298-263,53.1%,3-2,60.0%,0,,,,,,,,,,,,F (Dubrovnik 1 10K)
2004,5,2,3,40.0%,5-7,41.7%,53-57,48.2%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,417,266,151,63.8%,573-356,61.7%,4568-3803,54.6%,48-30,61.5%,27,62.5%,37.7%,2.1%,4.6%,68.3%,59.8%,46.7%,55.7%,44.6%,50.0%,1.01,
