Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,18,6,12,33.3%,3,1,2,33.3%,2007,2023,R64,10,0.72,1.2%,6.4%,69.3%,51.0%,37.4%,46.8%,38.5%,47.9%,55.0%
Roland Garros,10,Clay,17,7,10,41.2%,3,1,2,33.3%,2007,2019,R128,7,0.90,1.6%,5.4%,67.4%,57.7%,38.2%,51.4%,43.7%,45.0%,51.9%
Wimbledon,9,Grass,23,14,9,60.9%,3,3,0,100.0%,2007,2018,R16,14,0.94,1.7%,3.7%,64.0%,58.2%,47.4%,54.3%,43.1%,59.7%,45.9%
US Open,11,Hard,20,9,11,45.0%,4,3,1,75.0%,2007,2022,R64,13,0.97,1.0%,3.9%,67.4%,58.7%,46.7%,54.8%,43.7%,53.0%,48.6%
Budapest,4,Clay,5,1,4,20.0%,0,0,0,-,2011,2023,R16,5,0.83,2.2%,6.4%,57.4%,53.1%,45.1%,49.7%,41.6%,44.7%,53.3%
Charleston,8,Clay,12,4,8,33.3%,0,0,0,-,2009,2023,R16,11,0.79,1.6%,4.3%,66.2%,54.5%,38.5%,49.1%,40.4%,45.4%,50.8%
Miami,10,Hard,14,4,10,28.6%,0,0,0,-,2008,2023,R64,11,0.88,1.3%,5.9%,62.8%,57.1%,37.6%,49.9%,44.1%,46.9%,39.3%
Indian Wells,11,Hard,23,11,12,47.8%,6,2,4,33.3%,2008,2023,R32,17,0.91,2.1%,7.0%,59.6%,58.5%,41.4%,51.6%,44.1%,51.6%,45.7%
Eastbourne,4,Grass,5,1,4,20.0%,1,0,1,0.0%,2008,2019,R64,2,0.94,0.6%,3.6%,67.3%,60.4%,37.0%,52.7%,44.4%,42.1%,42.9%
Nurnberg,2,Clay,2,0,2,0.0%,1,0,1,0.0%,2017,2019,R32,2,0.77,0.0%,5.0%,81.7%,46.9%,31.8%,44.2%,43.2%,40.0%,30.0%
