Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Indian Wells R64,L vs Sabalenka,0.0%,-,3.9%,75.0%,12.5%,22.2%,0.0%,11.1%,25.0%,0.8%,100.0%,-95,-78
2023 Indian Wells R128,W vs Cornet,0.0%,-,13.6%,72.2%,11.1%,38.9%,66.7%,5.9%,10.3%,0.0%,-,-114,-94
2023 Australian Open R128,L vs Volynets,0.0%,-,4.4%,60.0%,6.1%,28.0%,0.0%,4.5%,20.0%,0.0%,-,-82,-86
2022 US Open R128,W vs Trevisan,0.0%,-,2.9%,100.0%,8.2%,22.2%,0.0%,3.1%,11.5%,0.0%,-,-131,-124
2019 Lugano R32,W vs Tauson,0.0%,-,3.9%,87.5%,7.2%,30.8%,0.0%,8.6%,40.9%,0.2%,0.0%,-93,-80
2018 ITF Dubai SF,L vs Hruncakova,0.0%,-,6.4%,40.0%,8.6%,60.0%,0.0%,0.0%,0.0%,0.0%,-,-135,-89
2018 Limoges F,L vs Alexandrova,0.0%,-,1.1%,100.0%,6.1%,33.3%,0.0%,5.9%,20.0%,2.0%,0.0%,-70,-38
2018 Wimbledon R32,W vs Keys,0.0%,-,3.6%,87.5%,7.7%,26.7%,0.0%,11.9%,46.2%,0.4%,100.0%,-22,15
2018 Wimbledon R64,W vs Cirstea,0.0%,-,4.7%,62.5%,6.0%,28.6%,0.0%,16.9%,40.0%,0.0%,-,-43,-26
2017 Tashkent R32,L vs Sabalenka,0.0%,-,3.8%,50.0%,13.3%,33.3%,0.0%,20.0%,40.0%,0.0%,-,-118,-45
2017 Indian Wells R64,L vs Garcia,0.0%,-,3.1%,33.3%,14.3%,50.0%,0.0%,14.7%,33.3%,0.0%,-,-77,8
2015 Roland Garros R128,L vs Halep,0.0%,-,8.5%,72.7%,9.3%,35.0%,0.0%,8.0%,23.8%,1.1%,66.7%,-35,-25
2015 Australian Open R128,L vs Pliskova,0.0%,-,2.7%,100.0%,15.8%,22.2%,0.0%,6.1%,12.5%,0.0%,-,-62,-54
Career (13 matches),,0.0%,-,4.9%,72.0%,8.8%,31.1%,11.1%,7.7%,24.6%,0.3%,50.0%,-82,-58
