Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Birmingham R16,L vs Goerges,86% (6/7),20% (1/5),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2019 W100 Surbiton R32,L vs Watson,63% (5/8),0% (0/1),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2019 Istanbul R32,L vs Parmentier,50% (2/4),0% (0/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Lugano R16,L vs Lapko,14% (1/7),50% (1/2),0/0,0/0,33% (3/9),2/4,2/3,- (0/0),- (0/0)
2019 Lugano R32,W vs Tauson,61% (11/18),53% (8/15),2/4,1/2,50% (5/10),1/2,0/0,50% (2/4),0% (0/5)
2019 Charleston R64,L vs Rogers,50% (3/6),60% (3/5),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 Miami R128,L vs Stosur,60% (3/5),20% (3/15),0/0,0/0,40% (4/10),2/4,1/2,- (0/0),- (0/0)
2019 Guadalajara R32,L vs Blinkova,100% (4/4),100% (2/2),0/0,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2019 Indian Wells R128,L vs Puig,38% (3/8),25% (1/4),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 Indian Wells 125K R32,L vs Gibbs,50% (4/8),50% (4/8),0/0,0/0,40% (4/10),3/5,3/4,- (0/0),- (0/0)
2019 Budapest R16,L vs Begu,44% (4/9),50% (1/2),0/0,0/0,50% (5/10),3/5,2/3,- (0/0),- (0/0)
2019 Budapest R32,W vs Tomova,47% (7/15),60% (9/15),2/4,1/1,0% (0/5),1/2,0/0,- (0/0),- (0/0)
2019 Hua Hin R32,L vs Begu,100% (2/2),0% (0/2),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2019 Australian Open R128,L vs Vondrousova,67% (4/6),100% (1/1),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 Hobart R32,L vs Schmiedlova,53% (8/15),67% (6/9),1/1,0/0,25% (3/12),2/4,0/1,67% (4/6),50% (3/6)
2019 Shenzhen R16,L vs Riske Amritraj,86% (6/7),45% (5/11),1/2,0/0,20% (2/10),0/2,0/1,- (0/0),- (0/0)
2018 Limoges F,L vs Alexandrova,80% (4/5),- (0/0),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2018 Limoges QF,W vs Bogdan,50% (8/16),57% (4/7),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2018 Limoges R16,W vs Albie,64% (7/11),56% (5/9),2/3,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2018 Limoges R32,W vs Gorgodze,62% (8/13),80% (4/5),2/4,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 (16 matches),,56.6%,45.5%,54.5%,66.7%,40.3%,34.8%,39.1%,60.0%,27.3%
2018 (40 matches),,53.4%,49.2%,56.9%,62.1%,52.2%,40.7%,29.0%,54.3%,48.6%
2017 (55 matches),,53.3%,48.9%,53.8%,51.2%,52.8%,34.5%,26.7%,58.6%,45.1%
2016 (58 matches),,57.2%,48.3%,56.5%,55.6%,53.5%,42.7%,30.0%,41.7%,49.2%
2015 (20 matches),,49.6%,44.6%,60.7%,61.5%,62.4%,45.8%,53.8%,33.3%,100.0%
Career (226 matches),,54.5%,48.1%,55.5%,57.8%,52.6%,37.8%,31.9%,52.0%,46.7%
