Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 US Open R128,L vs Stephens,11,17,0.6,10.5%,16.2%,11,16,0.7,10.6%,15.4%,3.8%,6.7%,1.1,22.9%,21.0%
2018 Wimbledon R16,L vs Williams,5,10,0.5,5.3%,10.6%,5,6,0.8,6.5%,7.8%,6.5%,0.0%,2.7,31.9%,11.7%
2018 Wimbledon R32,W vs Keys,20,11,1.8,9.1%,5.0%,18,6,3.0,9.2%,3.1%,6.1%,3.1%,1.2,26.8%,21.8%
2018 Wimbledon R64,W vs Cirstea,15,9,1.7,8.8%,5.3%,15,8,1.9,9.4%,5.0%,3.8%,5.6%,1.0,20.0%,20.6%
2018 Wimbledon R128,W vs Lottner,20,20,1.0,10.2%,10.2%,19,15,1.3,10.3%,8.1%,6.5%,3.8%,1.1,21.9%,19.9%
2017 US Open R64,L vs Svitolina,14,21,0.7,11.2%,16.8%,13,19,0.7,11.1%,16.2%,5.1%,5.1%,1.0,23.2%,22.4%
2017 US Open R128,W vs Bouchard,16,18,0.9,12.5%,14.1%,15,16,0.9,12.4%,13.2%,8.3%,4.1%,0.6,20.3%,35.9%
2017 Wimbledon R128,L vs Pliskova,15,12,1.3,12.5%,10.0%,15,10,1.5,14.2%,9.4%,7.5%,6.6%,2.7,29.2%,10.8%
2017 Roland Garros R128,L vs Mattek Sands,11,18,0.6,8.9%,14.5%,11,11,1.0,9.7%,9.7%,6.2%,3.5%,1.7,31.5%,18.5%
2017 Australian Open R128,L vs Pavlyuchenkova,13,16,0.8,9.2%,11.3%,12,11,1.1,9.3%,8.5%,6.2%,3.1%,1.1,28.4%,27.0%
2016 US Open R64,L vs Cibulkova,22,35,0.6,11.6%,18.5%,21,30,0.7,11.8%,16.9%,7.9%,3.9%,1.0,20.1%,20.1%
2016 Wimbledon R64,L vs Strycova,8,16,0.5,7.8%,15.7%,8,11,0.7,8.6%,11.8%,6.5%,2.2%,1.5,23.5%,15.7%
2016 Wimbledon R128,W vs Tsurenko,11,17,0.6,8.2%,12.7%,10,13,0.8,8.8%,11.5%,6.2%,2.7%,0.5,14.9%,31.3%
2015 US Open R64,L vs Stosur,7,21,0.3,8.1%,24.4%,6,16,0.4,8.3%,22.2%,5.6%,2.8%,1.9,33.7%,17.4%
2015 Wimbledon R64,L vs Jankovic,26,24,1.1,14.1%,13.0%,26,21,1.2,15.4%,12.4%,8.9%,6.5%,1.6,21.1%,13.0%
2015 Wimbledon R128,W vs Robson,12,12,1.0,7.1%,7.1%,8,10,0.8,5.3%,6.6%,2.6%,2.0%,0.8,20.0%,26.5%
2015 Roland Garros R128,L vs Halep,20,26,0.8,15.5%,20.2%,20,22,0.9,16.7%,18.3%,9.2%,7.5%,0.9,18.6%,20.2%
2011 Roland Garros R128,L vs Bremond,27,38,0.7,14.1%,19.9%,27,32,0.8,15.4%,18.3%,9.7%,5.7%,0.7,18.8%,25.7%
2011 Australian Open R64,L vs Li,13,23,0.6,11.2%,19.8%,13,21,0.6,11.6%,18.8%,,,0.9,19.8%,21.6%
2011 Australian Open R128,W vs Rogowska,6,16,0.4,6.2%,16.5%,6,15,0.4,6.3%,15.8%,,,0.3,11.3%,42.3%
Career (20 matches),,292,380,0.8,10.3%,13.5%,279,309,0.9,10.8%,11.9%,6.0%,3.9%,1.0,22.6%,22.1%
