Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Wang,98.1,102.6,2.8,,,107,99,87.9,2.7,,,91,83
2024 Wimbledon R32,L vs Raducanu,99.4,105.4,4.1,107.0,102.6,114,99,88.5,4.7,87.0,80.3,96,74
2024 Wimbledon R64,W vs Rus,99.0,105.8,5.0,109.1,99.1,114,95,90.0,3.6,95.0,,97,82
2024 Wimbledon R128,W vs Kessler,97.8,104.2,7.2,109.4,101.7,115,87,91.4,3.2,,94.3,99,87
2023 US Open R128,L vs Masarova,94.9,103.5,3.7,105.2,100.1,110,93,81.5,4.2,80.5,82.3,89,71
2023 Wimbledon R128,L vs Kostyuk,97.0,104.0,6.3,107.6,96.2,113,83,83.3,5.6,88.1,81.0,97,75
2022 US Open R64,L vs Wang,92.3,99.1,9.0,104.1,92.3,112,73,83.2,7.2,86.9,87.0,98,66
2022 US Open R128,W vs Maria,93.4,98.5,9.4,104.4,91.6,114,79,86.5,6.7,91.5,85.3,102,75
2022 Wimbledon R32,L vs Maria,98.2,106.5,6.5,110.7,102.0,116,86,87.5,6.7,95.0,78.3,101,75
2022 Wimbledon R64,W vs Tomova,100.4,106.4,4.4,109.1,102.9,114,97,93.0,5.9,96.5,94.0,102,78
2022 Wimbledon R128,W vs Hives,97.9,106.5,4.2,108.8,100.3,112,98,88.3,5.5,,96.0,97,78
2021 US Open SF,L vs Raducanu,95.7,102.4,8.8,110.6,96.5,115,84,86.7,4.6,92.8,93.0,99,80
2021 US Open QF,W vs Pliskova,98.0,107.3,5.5,109.3,99.0,116,87,87.0,6.5,92.0,,97,73
2021 US Open R16,W vs Andreescu,97.7,106.7,6.0,110.1,102.6,116,78,83.7,6.0,88.0,93.0,95,72
2021 US Open R32,W vs Kvitova,101.9,109.1,5.9,111.5,103.5,117,90,89.2,4.3,96.0,,96,81
2021 US Open R64,W vs Siniakova,97.1,104.7,8.4,110.9,100.3,117,79,85.7,8.8,105.0,,105,73
2021 US Open R128,W vs Kostyuk,99.4,108.5,5.9,112.4,102.3,118,89,87.8,6.7,,96.0,97,73
2019 US Open R32,L vs Barty,88.0,92.3,11.0,95.8,87.6,116,64,81.3,6.3,85.4,,91,71
2019 US Open R64,W vs Peng,94.0,99.5,10.6,105.2,87.1,117,71,82.8,5.5,84.9,72.3,93,69
2019 Wimbledon R32,L vs Svitolina,98.0,104.5,6.7,108.6,100.3,115,79,87.8,6.0,93.0,87.3,99,70
Career (29 matches),,95.0,101.5,7.3,107.1,96.1,118,64,85.0,5.7,88.9,84.6,105,65
