Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Indian Wells R32,L vs Swiatek,3.2,3.2,3.1,38.8%,43.3%,50.0%,50.0%,55.9%,3.0%,-2.5,-3.4,-2.5,-4.0
2026 Doha QF,W vs Swiatek,4.1,4.2,3.9,48.1%,51.1%,60.0%,47.4%,43.9%,9.5%,9.0,7.8,12.0,8.2
2026 Australian Open R64,L vs Andreeva,4.9,5.0,4.7,39.6%,47.6%,42.9%,41.7%,39.4%,4.0%,-6.0,-8.5,-5.5,-4.5
2025 US Open R64,W vs Bondar,4.6,4.1,5.2,53.8%,66.7%,44.4%,61.5%,62.3%,10.3%,15.5,12.9,0.5,0.7
2025 s Hertogenbosch R32,W vs Koevermans,3.2,3.0,3.4,53.0%,64.0%,62.5%,0.0%,63.0%,6.7%,10.0,11.9,2.5,4.5
2025 Charleston R32,L vs Zheng,4.1,4.5,3.7,37.3%,48.6%,50.0%,71.4%,50.5%,11.5%,-1.5,-1.5,-3.0,-3.3
2025 Charleston R64,W vs Stakusic,5.1,4.7,5.5,54.3%,54.5%,54.5%,76.5%,63.6%,10.2%,-1.0,-0.7,9.5,12.2
2025 Miami R32,L vs Gauff,5.1,5.8,4.2,37.0%,40.7%,50.0%,58.3%,52.7%,4.8%,6.5,5.8,-9.0,-9.2
2025 Indian Wells R32,L vs Gauff,4.3,4.6,4.0,43.3%,37.1%,31.6%,69.2%,56.3%,1.8%,-5.5,-4.1,1.5,1.4
2025 Doha R32,L vs Swiatek,4.6,4.8,4.4,40.4%,34.5%,66.7%,27.3%,39.6%,0.8%,-7.0,-9.1,-2.0,-1.6
2024 Wimbledon R32,L vs Raducanu,3.5,3.2,3.7,36.1%,66.7%,58.3%,37.5%,61.0%,6.0%,1.0,1.0,1.0,1.6
2024 Wimbledon R128,W vs Kessler,4.1,3.8,4.4,62.0%,40.7%,100.0%,75.0%,66.3%,8.8%,9.5,9.1,1.5,2.9
2024 Charleston SF,L vs Collins,3.2,3.3,3.1,39.4%,34.6%,72.7%,66.7%,48.0%,6.5%,-9.5,-14.4,1.0,1.4
2024 Charleston QF,W vs Kudermetova,4.6,4.2,5.1,56.0%,60.7%,66.7%,63.6%,50.0%,3.7%,4.5,4.4,5.0,5.0
2024 Charleston R32,W vs Tomova,4.6,4.5,4.6,55.4%,54.8%,78.6%,62.5%,55.1%,4.7%,8.5,7.1,5.5,5.6
2024 Miami QF,L vs Rybakina,3.5,4.1,2.9,46.4%,50.0%,56.5%,38.5%,46.0%,7.7%,10.0,7.8,3.5,2.3
2024 Indian Wells F,L vs Swiatek,4.4,4.4,4.3,37.2%,36.0%,33.3%,28.6%,58.9%,7.7%,0.0,0.0,-3.0,-5.0
2024 Indian Wells SF,W vs Gauff,4.2,4.3,4.2,48.3%,55.8%,47.8%,72.0%,58.5%,4.4%,16.5,7.9,9.0,6.0
2024 Australian Open R64,L vs Avanesyan,5.8,5.9,5.7,46.7%,47.1%,56.0%,40.7%,60.7%,4.2%,11.0,5.2,1.0,0.7
2024 United Cup QF,W vs Kerber,4.7,4.1,5.3,57.1%,71.9%,58.3%,54.5%,49.1%,6.3%,15.5,15.2,9.0,8.7
Last 52 Weeks (7 matches),,4.1,4.1,4.2,46.4%,53.2%,52.7%,57.7%,53.3%,8.1%,3.4,3.3,1.9,2.2
Career (118 matches),,4.1,4.0,4.1,48.9%,50.2%,50.7%,50.0%,52.6%,7.5%,5.1,4.2,2.5,2.4
