Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R32,L vs Swiatek,22% (2/9),100% (2/2),0/5,88% (7/8),29% (2/7),1/2,0/0,0/0,0/0,0/0
2026 Doha QF,W vs Swiatek,47% (7/15),71% (5/7),1/5,47% (7/15),29% (2/7),2/3,0/1,0/0,0/1,0/0
2026 Australian Open R64,L vs Andreeva,25% (2/8),50% (1/2),0/5,63% (5/8),0% (0/5),1/1,0/0,0/0,0/0,0/0
2025 US Open R64,W vs Bondar,75% (6/8),100% (6/6),2/2,38% (3/8),33% (1/3),3/5,1/1,0/0,0/0,0/0
2025 Charleston R32,L vs Zheng,25% (2/8),0% (0/2),0/3,56% (5/9),20% (1/5),0/0,0/0,1/2,0/0,0/1
2025 Charleston R64,W vs Stakusic,88% (7/8),86% (6/7),1/3,33% (3/9),0% (0/3),5/6,2/2,0/0,1/1,0/0
2025 Miami R32,L vs Gauff,22% (2/9),100% (2/2),1/3,67% (6/9),17% (1/6),2/2,0/0,0/2,0/0,0/1
2025 Indian Wells R32,L vs Gauff,40% (4/10),75% (3/4),1/5,60% (6/10),17% (1/6),0/3,0/0,2/2,0/0,0/0
2025 Doha R32,L vs Swiatek,44% (4/9),50% (2/4),1/5,75% (6/8),17% (1/6),1/2,0/0,1/1,0/0,1/1
2024 Wimbledon R32,L vs Raducanu,50% (4/8),0% (0/4),0/3,56% (5/9),20% (1/5),0/0,0/0,0/1,0/0,0/1
2024 Wimbledon R64,W vs Rus,30% (3/10),67% (2/3),0/0,18% (2/11),100% (2/2),1/1,1/1,0/0,1/1,0/0
2024 Wimbledon R128,W vs Kessler,88% (7/8),86% (6/7),2/2,25% (2/8),0% (0/2),4/5,1/1,0/0,0/0,0/0
2024 Charleston SF,L vs Collins,33% (3/9),33% (1/3),0/3,44% (4/9),0% (0/4),1/1,0/0,0/1,0/0,0/1
2024 Charleston QF,W vs Kudermetova,56% (5/9),100% (5/5),0/2,22% (2/9),0% (0/2),3/3,0/0,0/0,0/0,0/0
2024 Charleston R32,W vs Tomova,67% (6/9),67% (4/6),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,0/0,0/0
2024 Miami QF,L vs Rybakina,29% (5/17),60% (3/5),2/4,41% (7/17),29% (2/7),2/3,0/0,4/5,0/0,3/3
2024 Indian Wells F,L vs Swiatek,13% (1/8),100% (1/1),0/3,63% (5/8),0% (0/5),1/1,0/0,0/2,0/0,0/1
2024 Indian Wells SF,W vs Gauff,47% (7/15),86% (6/7),1/3,40% (6/15),50% (3/6),4/5,1/3,1/1,0/2,0/0
2024 Australian Open R64,L vs Avanesyan,20% (2/10),100% (2/2),1/4,50% (5/10),20% (1/5),0/2,0/0,2/2,0/0,1/1
2024 United Cup QF,W vs Kerber,100% (7/7),71% (5/7),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,1/1,0/0
2026 (3 matches),,34.4%,72.7%,6.7%,61.3%,21.1%,66.7%,0.0%,-,0.0%,-
2025 (6 matches),,48.1%,76.0%,28.6%,54.7%,17.2%,61.1%,100.0%,57.1%,100.0%,33.3%
2024 (12 matches),,46.7%,67.9%,28.6%,38.7%,31.3%,83.9%,75.0%,64.3%,60.0%,57.1%
2023 (16 matches),,42.3%,68.9%,22.0%,47.1%,30.0%,77.3%,87.5%,70.0%,100.0%,90.0%
2022 (20 matches),,45.4%,71.2%,26.7%,46.4%,33.7%,69.7%,55.0%,68.0%,44.4%,50.0%
Career (317 matches),,47.8%,76.1%,33.8%,47.0%,25.7%,69.4%,70.3%,57.1%,72.8%,55.8%
