Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R32,L vs Swiatek,1.05,0.70,50.1,2.9,6.3%,59.4%,3.3%,30.0%,37.5%,35.7%
2026 Doha QF,W vs Swiatek,1.23,1.17,77.7,5.7,0.0%,55.6%,0.0%,58.3%,48.8%,32.5%
2026 Australian Open R64,L vs Andreeva,0.80,0.57,40.7,2.0,4.2%,41.7%,0.0%,52.4%,34.6%,41.7%
2025 US Open R64,W vs Bondar,1.17,1.58,46.6,2.4,0.0%,67.9%,7.4%,48.1%,70.8%,40.9%
2025 Charleston R32,L vs Zheng,0.93,0.67,51.4,2.5,0.0%,50.0%,3.1%,56.3%,33.3%,34.6%
2025 Charleston R64,W vs Stakusic,1.03,1.41,47.6,3.5,3.7%,59.3%,4.2%,54.2%,58.6%,59.3%
2025 Miami R32,L vs Gauff,0.91,0.65,47.8,2.1,3.3%,40.0%,0.0%,53.8%,40.0%,36.4%
2025 Indian Wells R32,L vs Gauff,1.00,0.74,52.0,2.5,3.2%,32.3%,3.4%,62.1%,33.3%,45.7%
2025 Doha R32,L vs Swiatek,0.88,0.59,40.7,2.5,4.0%,40.0%,0.0%,47.8%,37.9%,37.0%
2024 Wimbledon R32,L vs Raducanu,0.92,0.64,43.2,2.2,3.1%,37.5%,3.3%,66.7%,41.9%,25.0%
2024 Wimbledon R64,W vs Rus,1.02,1.45,56.0,2.3,11.1%,83.3%,3.3%,60.0%,43.3%,33.3%
2024 Wimbledon R128,W vs Kessler,0.99,1.60,46.7,2.5,12.0%,64.0%,8.7%,60.9%,68.0%,52.2%
2024 Charleston SF,L vs Collins,0.92,0.63,46.1,2.0,0.0%,55.2%,0.0%,50.0%,31.0%,33.3%
2024 Charleston QF,W vs Kudermetova,0.97,1.51,51.7,2.7,0.0%,64.3%,3.8%,65.4%,57.1%,52.0%
2024 Charleston R32,W vs Tomova,0.97,1.65,48.5,2.9,14.3%,78.6%,0.0%,60.9%,47.1%,53.1%
2024 Miami QF,L vs Rybakina,0.97,0.82,77.5,3.0,3.2%,62.9%,3.6%,57.1%,34.5%,32.7%
2024 Indian Wells F,L vs Swiatek,1.00,0.49,39.8,2.0,4.3%,47.8%,0.0%,38.1%,30.4%,25.0%
2024 Indian Wells SF,W vs Gauff,1.03,1.13,74.5,3.0,3.3%,65.6%,0.0%,54.2%,46.2%,41.7%
2024 Australian Open R64,L vs Avanesyan,0.87,0.75,52.3,2.0,2.6%,63.2%,0.0%,45.9%,38.9%,40.0%
2024 United Cup QF,W vs Kerber,1.07,1.78,38.7,2.0,11.1%,63.0%,0.0%,68.0%,61.5%,53.8%
2026 (3 matches),,1.07,0.85,60.6,2.9,2.7%,53.6%,1.0%,48.5%,41.6%,35.9%
2025 (6 matches),,0.99,0.88,47.9,2.5,2.3%,48.0%,3.1%,54.0%,44.5%,42.8%
2024 (12 matches),,0.98,1.05,57.3,2.4,5.5%,63.4%,2.5%,57.4%,44.7%,40.1%
2023 (16 matches),,0.97,0.93,60.4,2.7,5.0%,57.7%,4.9%,56.0%,40.3%,42.3%
2022 (20 matches),,0.98,1.00,58.8,2.7,5.5%,59.1%,3.8%,57.5%,43.2%,41.3%
Career (317 matches),,1.02,1.03,57.3,2.7,4.0%,56.3%,2.6%,56.5%,44.1%,44.4%
