Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,1,2,33.3%,3-4,42.9%,29-30,49.2%,0-1,0.0%,3,50.0%,50.0%,2.9%,5.2%,61.3%,54.7%,41.8%,49.7%,48.5%,49.0%,0.96,R16 (W50 Chihuahua/CHI)
2024,26,15,11,57.7%,36-25,59.0%,295-245,54.6%,2-2,50.0%,1,62.5%,0.0%,2.0%,10.0%,42.0%,66.7%,51.7%,58.0%,33.8%,44.3%,0.81,W (W15 Mysuru)
2023,47,24,23,51.1%,54-57,48.6%,520-539,49.1%,8-6,57.1%,2,25.0%,21.1%,2.1%,6.9%,55.2%,58.8%,23.1%,42.8%,36.2%,39.7%,0.63,F (W60 Liepaja)
2022,56,31,25,55.4%,69-60,53.5%,593-554,51.7%,3-5,37.5%,0,,,,,,,,,,,,SF (2x)
2021,39,24,15,61.5%,55-40,57.9%,469-416,53.0%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2020,14,9,5,64.3%,20-11,64.5%,149-114,56.7%,1-0,100.0%,0,,,,,,,,,,,,F (W15 Sharm El Sheikh)
2018,14,6,8,42.9%,12-18,40.0%,132-162,44.9%,2-3,40.0%,0,,,,,,,,,,,,R16 (6x)
2017,1,0,1,0.0%,0-2,0.0%,7-13,35.0%,0-0,-,0,,,,,,,,,,,,R32 (Bethany Beach DE $25K)
2016,4,1,3,25.0%,2-6,25.0%,27-43,38.6%,0-1,0.0%,0,,,,,,,,,,,,R16 (Buffalo NY $10K)
2014,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Gainesville FL 10K)
Career,205,111,94,54.1%,251-225,52.7%,2226-2128,51.1%,21-21,50.0%,6,42.9%,32.8%,2.4%,6.5%,56.3%,57.5%,36.0%,48.1%,42.5%,45.1%,0.82,
