Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2011 Bastad F,W vs Ferrer,75% (6/8),83% (5/6),1/1,13% (1/8),0% (0/1),5/5,2/2,0/0,1/1,0/0
2011 Wimbledon R32,L vs Tomic,20% (3/15),0% (0/3),0/4,29% (4/14),0% (0/4),0/0,0/0,2/2,0/0,0/0
2011 Wimbledon R64,W vs Hewitt,15% (4/27),100% (4/4),1/2,12% (3/26),33% (1/3),1/1,0/0,0/0,0/0,0/0
2011 Wimbledon R128,W vs Petzschner,35% (7/20),71% (5/7),2/5,45% (9/20),44% (4/9),2/3,0/1,1/1,0/0,0/0
2011 Roland Garros QF,L vs Nadal,21% (3/14),67% (2/3),2/5,53% (8/15),25% (2/8),2/2,0/0,3/4,0/0,2/2
2011 Roland Garros R16,W vs Simon,40% (6/15),83% (5/6),0/1,21% (3/14),67% (2/3),4/4,1/1,0/0,0/0,0/0
2011 Roland Garros R32,W vs Mayer,54% (7/13),100% (7/7),0/2,23% (3/13),33% (1/3),4/5,1/2,0/0,1/2,0/0
2011 Roland Garros R64,W vs Ramos,29% (4/14),100% (4/4),1/1,7% (1/15),0% (0/1),3/4,3/3,0/0,1/1,0/0
2011 Roland Garros R128,W vs Harrison,37% (7/19),86% (6/7),0/2,19% (4/21),50% (2/4),6/6,3/3,3/3,1/1,0/0
2011 Australian Open R16,L vs Dolgopolov,35% (7/20),86% (6/7),0/7,52% (11/21),18% (2/11),4/6,2/2,1/3,0/0,0/1
2011 Australian Open R32,W vs Hernych,62% (8/13),75% (6/8),1/1,15% (2/13),50% (1/2),4/4,1/1,0/0,0/0,0/0
2011 Australian Open R64,W vs Muller,23% (3/13),100% (3/3),0/0,0% (0/15),- (0/0),3/3,2/2,2/2,1/1,0/0
2011 Australian Open R128,W vs Starace,38% (5/13),100% (5/5),0/0,0% (0/13),- (0/0),5/5,3/3,0/0,1/1,0/0
2011 Brisbane F,W vs Roddick,40% (4/10),50% (2/4),0/0,0% (0/11),- (0/0),2/2,2/2,1/1,1/1,0/0
2011 Brisbane R16,W vs Berrer,20% (2/10),50% (1/2),0/0,18% (2/11),100% (2/2),1/1,1/1,2/2,0/0,0/0
2010 Tour Finals RR,L vs Murray,11% (1/9),0% (0/1),0/3,33% (3/9),0% (0/3),0/0,0/0,1/1,0/0,1/1
2010 Tour Finals RR,L vs Federer,18% (2/11),50% (1/2),0/2,30% (3/10),33% (1/3),1/1,0/0,0/0,0/0,0/0
2010 Paris F,W vs Monfils,22% (2/9),100% (2/2),0/0,0% (0/10),- (0/0),2/2,1/1,2/2,0/0,0/0
2010 Paris SF,W vs Llodra,22% (4/18),50% (2/4),0/1,17% (3/18),67% (2/3),2/2,1/1,3/3,0/0,3/3
2010 Shanghai QF,L vs Federer,0% (0/7),- (0/0),0/4,86% (6/7),17% (1/6),0/0,0/0,1/2,0/0,1/1
2011 (15 matches),,33.9%,80.3%,25.8%,22.2%,33.3%,90.2%,91.3%,83.3%,87.5%,66.7%
2010 (10 matches),,22.3%,55.2%,6.9%,34.6%,28.9%,80.0%,83.3%,82.4%,-,87.5%
2009 (9 matches),,18.5%,64.3%,17.6%,24.2%,44.4%,92.3%,100.0%,83.3%,-,100.0%
2008 (2 matches),,25.9%,85.7%,0.0%,20.0%,0.0%,80.0%,100.0%,75.0%,100.0%,0.0%
Career (36 matches),,26.3%,72.1%,15.9%,25.6%,33.3%,88.1%,91.2%,82.5%,88.9%,83.3%
