Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2011 Bastad F,W vs Ferrer,1.33,2.47,24.5,2.0,4.3%,73.9%,16.7%,66.7%,51.6%,57.1%
2011 Wimbledon R32,L vs Tomic,0.83,0.61,28.8,2.0,12.5%,60.0%,13.2%,60.5%,20.8%,38.3%
2011 Wimbledon R64,W vs Hewitt,1.13,1.18,50.5,11.5,19.8%,69.1%,16.4%,68.5%,26.4%,39.2%
2011 Wimbledon R128,W vs Petzschner,1.26,1.13,47.4,2.6,7.0%,59.3%,2.4%,59.0%,33.3%,40.3%
2011 Roland Garros QF,L vs Nadal,0.87,0.65,29.5,2.0,4.1%,53.1%,6.7%,55.6%,27.1%,42.9%
2011 Roland Garros R16,W vs Simon,1.32,1.58,27.6,2.0,3.8%,67.3%,4.3%,66.0%,46.8%,32.6%
2011 Roland Garros R32,W vs Mayer,1.20,1.71,25.6,2.1,9.3%,72.1%,5.3%,57.9%,42.9%,56.4%
2011 Roland Garros R64,W vs Ramos,1.28,1.82,26.2,2.0,2.3%,76.7%,15.4%,69.2%,40.4%,35.7%
2011 Roland Garros R128,W vs Harrison,0.92,1.35,44.1,2.0,11.3%,79.0%,7.4%,64.8%,43.1%,38.3%
2011 Australian Open R16,L vs Dolgopolov,1.09,0.85,41.5,4.6,2.8%,54.2%,6.1%,48.5%,37.0%,39.2%
2011 Australian Open R32,W vs Hernych,0.96,1.71,28.6,2.0,20.0%,72.5%,5.7%,71.4%,51.1%,48.9%
2011 Australian Open R64,W vs Muller,1.22,2.53,26.4,2.0,7.0%,81.4%,8.6%,82.9%,37.5%,37.1%
2011 Australian Open R128,W vs Starace,1.21,2.46,21.5,2.3,11.4%,65.7%,24.2%,90.9%,50.0%,39.5%
2011 Brisbane F,W vs Roddick,1.28,2.59,48.1,2.0,29.0%,83.9%,30.4%,78.3%,38.2%,36.4%
2011 Brisbane R16,W vs Berrer,1.19,1.35,60.6,2.3,10.0%,75.0%,11.8%,67.6%,30.6%,34.4%
2010 Tour Finals RR,L vs Murray,0.74,0.55,39.2,2.1,3.8%,53.8%,4.3%,65.2%,22.6%,39.3%
2010 Tour Finals RR,L vs Federer,0.85,0.69,55.0,2.3,13.5%,78.4%,21.2%,51.5%,22.2%,34.4%
2010 Paris F,W vs Monfils,1.22,2.12,41.1,2.1,19.4%,80.6%,11.1%,74.1%,48.3%,28.0%
2010 Paris SF,W vs Llodra,1.21,1.01,89.0,6.9,12.9%,71.4%,13.4%,62.7%,33.9%,20.0%
2010 Shanghai QF,L vs Federer,0.91,0.41,30.1,2.2,4.2%,37.5%,9.5%,38.1%,28.6%,27.8%
2011 (15 matches),,1.13,1.32,37.0,2.3,10.0%,68.1%,10.1%,65.2%,37.3%,40.7%
2010 (10 matches),,0.97,0.82,50.6,2.5,10.4%,62.8%,11.2%,61.9%,33.7%,29.8%
2009 (9 matches),,0.97,0.90,49.7,2.7,12.1%,70.6%,10.3%,64.1%,30.0%,30.4%
2008 (2 matches),,1.02,1.07,55.5,2.3,16.7%,64.4%,16.0%,72.8%,32.5%,33.8%
Career (36 matches),,1.04,1.05,44.8,2.5,11.0%,67.4%,10.7%,64.5%,34.2%,34.9%
