Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2011 Bastad F,W vs Ferrer,70% (7/10),45% (5/11),2/4,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2011 Wimbledon R32,L vs Tomic,77% (10/13),0% (0/5),0/0,0/0,43% (3/7),1/4,0/1,- (0/0),- (0/0)
2011 Wimbledon R64,W vs Hewitt,67% (24/36),67% (4/6),3/4,1/1,71% (5/7),2/4,0/0,50% (3/6),33% (2/6)
2011 Wimbledon R128,W vs Petzschner,48% (15/31),45% (5/11),3/9,1/3,76% (16/21),0/1,0/0,83% (5/6),33% (2/6)
2011 Roland Garros QF,L vs Nadal,100% (9/9),33% (2/6),0/0,0/0,45% (5/11),1/4,0/1,40% (2/5),20% (1/5)
2011 Roland Garros R16,W vs Simon,59% (13/22),63% (5/8),3/10,1/7,86% (6/7),0/0,0/0,67% (4/6),50% (3/6)
2011 Roland Garros R32,W vs Mayer,58% (11/19),64% (7/11),3/5,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2011 Roland Garros R64,W vs Ramos,70% (14/20),57% (4/7),3/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2011 Roland Garros R128,W vs Harrison,66% (19/29),38% (6/16),3/5,1/2,60% (3/5),0/1,0/0,50% (3/6),33% (2/6)
2011 Australian Open R16,L vs Dolgopolov,60% (12/20),67% (6/9),2/2,0/0,47% (8/17),3/6,3/4,- (0/0),- (0/0)
2011 Australian Open R32,W vs Hernych,75% (12/16),50% (6/12),3/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2011 Australian Open R64,W vs Muller,79% (15/19),75% (3/4),3/3,1/1,- (0/0),0/0,0/0,100% (4/4),75% (3/4)
2011 Australian Open R128,W vs Starace,72% (13/18),63% (5/8),3/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2011 Brisbane F,W vs Roddick,79% (11/14),20% (2/10),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2011 Brisbane R16,W vs Berrer,61% (11/18),33% (1/3),2/4,1/3,100% (2/2),0/0,0/0,63% (5/8),50% (4/8)
2010 Tour Finals RR,L vs Murray,67% (6/9),0% (0/1),0/0,0/0,50% (3/6),2/4,1/2,- (0/0),- (0/0)
2010 Tour Finals RR,L vs Federer,57% (8/14),33% (1/3),0/0,0/0,50% (2/4),1/3,0/1,67% (4/6),17% (1/6)
2010 Paris F,W vs Monfils,77% (10/13),67% (2/3),2/2,1/1,- (0/0),0/0,0/0,100% (4/4),75% (3/4)
2010 Paris SF,W vs Llodra,52% (17/33),50% (2/4),2/6,1/2,83% (5/6),3/4,3/3,50% (5/10),27% (3/11)
2010 Shanghai QF,L vs Federer,33% (2/6),- (0/0),0/0,0/0,17% (1/6),1/3,1/2,- (0/0),- (0/0)
2011 (15 matches),,66.7%,48.0%,60.3%,48.0%,60.0%,35.0%,50.0%,63.4%,41.5%
2010 (10 matches),,62.8%,35.6%,61.5%,75.0%,52.2%,42.4%,46.2%,65.0%,33.3%
2009 (9 matches),,70.9%,45.0%,57.1%,50.0%,63.6%,45.2%,25.0%,55.9%,36.2%
2008 (2 matches),,75.0%,66.7%,100.0%,100.0%,53.8%,25.0%,0.0%,33.3%,50.0%
Career (36 matches),,67.3%,45.7%,61.1%,52.8%,58.2%,40.9%,39.3%,58.5%,38.0%
