Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2011,47,38,9,80.9%,88-34,72.1%,675-512,56.9%,12-8,60.0%,46,84.5%,27.5%,10.4%,3.5%,62.5%,75.5%,52.8%,67.0%,39.7%,53.1%,1.20,W (4x)
2010,79,57,22,72.2%,141-68,67.5%,1132-877,56.3%,13-10,56.5%,75,86.0%,25.1%,12.9%,4.3%,59.5%,78.0%,51.7%,67.4%,38.5%,52.8%,1.18,W (2x)
2009,72,49,23,68.1%,121-63,65.8%,1005-783,56.2%,16-17,48.5%,64,86.0%,24.2%,11.4%,3.5%,59.9%,77.8%,54.0%,68.2%,37.9%,52.8%,1.19,W (Bastad)
2008,66,45,21,68.2%,103-59,63.6%,878-685,56.2%,8-17,32.0%,63,87.6%,24.3%,14.8%,3.9%,61.3%,78.3%,53.7%,68.8%,37.2%,52.7%,1.19,W (2x)
2007,43,27,16,62.8%,70-42,62.5%,608-507,54.5%,12-11,52.2%,39,82.3%,25.3%,9.2%,3.3%,62.2%,74.7%,50.3%,65.4%,38.9%,52.1%,1.13,SF (3x)
2006,58,35,23,60.3%,85-57,59.9%,738-640,53.6%,11-14,44.0%,55,83.3%,22.8%,9.1%,4.0%,63.0%,74.6%,51.8%,66.1%,37.7%,51.7%,1.11,F (Memphis)
2005,34,16,18,47.1%,42-45,48.3%,443-447,49.8%,11-12,47.8%,34,78.8%,20.2%,10.7%,4.6%,60.2%,73.4%,48.0%,63.3%,35.9%,49.8%,0.98,W (Milan)
2004,59,31,28,52.5%,79-72,52.3%,763-727,51.2%,16-13,55.2%,57,81.1%,21.6%,8.9%,3.5%,61.2%,73.0%,50.3%,64.2%,36.9%,50.6%,1.03,W (Lyon)
2003,16,10,6,62.5%,24-18,57.1%,223-200,52.7%,5-4,55.6%,16,82.7%,22.3%,10.2%,4.4%,63.6%,74.2%,51.3%,65.8%,36.3%,51.3%,1.06,F (Stockholm)
2002,6,1,5,16.7%,5-11,31.3%,68-88,43.6%,2-3,40.0%,6,66.2%,20.3%,5.5%,4.9%,57.8%,68.3%,43.9%,58.0%,36.8%,47.8%,0.88,R32 (4x)
2001,2,1,1,50.0%,2-2,50.0%,20-19,51.3%,0-0,-,2,78.9%,25.0%,16.2%,4.3%,52.1%,70.5%,55.4%,63.2%,36.9%,49.8%,1.00,R16 (Stockholm)
Career,482,310,172,64.3%,760-471,61.7%,6553-5485,54.4%,106-109,49.3%,457,83.8%,23.9%,11.0%,3.9%,61.1%,75.7%,51.7%,66.4%,37.8%,52.0%,1.12,
