Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2011 Wimbledon R32,L vs Tomic,112.2,121.5,7.1,,,133,105,97.3,7.2,,,111,82
2011 Wimbledon R64,W vs Hewitt,119.4,126.3,7.0,,,137,112,104.6,6.7,,,119,92
2011 Wimbledon R128,W vs Petzschner,109.8,119.5,8.3,,,138,94,95.2,7.4,,,116,80
2011 Roland Garros QF,L vs Nadal,110.4,119.7,9.8,,,134,92,96.3,4.9,,,105,85
2011 Roland Garros R16,W vs Simon,116.1,126.9,7.4,,,139,112,99.7,11.8,,,136,83
2011 Roland Garros R32,W vs Mayer,114.6,126.3,11.6,,,142,93,96.0,8.2,,,112,80
2011 Roland Garros R64,W vs Ramos,111.6,120.0,8.1,,,134,102,97.3,4.2,,,108,90
2011 Roland Garros R128,W vs Harrison,115.3,125.3,7.3,,,138,106,97.2,8.6,,,111,69
2011 Australian Open R16,L vs Dolgopolov,110.2,118.1,10.8,,,137,88,96.1,6.9,,,109,80
2011 Australian Open R32,W vs Hernych,110.8,117.8,12.3,,,136,89,98.0,6.3,,,108,86
2011 Australian Open R64,W vs Muller,109.7,116.0,10.6,,,134,96,98.0,5.1,,,107,90
2011 Australian Open R128,W vs Starace,108.5,118.4,10.2,,,136,99,92.9,6.8,,,108,78
Career (12 matches),,112.7,121.7,9.0,,,142,88,97.5,7.1,,,136,69
