Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R128,L vs Samsonova,10,26,0.4,7.8%,20.3%,6,23,0.3,5.4%,20.7%,1.8%,3.6%,0.7,17.2%,25.0%
2024 Wimbledon R128,L vs Navarro,3,21,0.1,3.6%,25.0%,3,20,0.2,3.7%,24.4%,1.2%,1.2%,0.7,16.7%,22.6%
2024 Hua Hin R32,L vs Wang,3,17,0.2,3.9%,22.4%,3,16,0.2,4.1%,21.6%,2.7%,1.4%,1.4,28.9%,21.1%
2022 Prague SF,L vs Potapova,11,18,0.6,12.2%,20.0%,10,15,0.7,11.9%,17.9%,4.8%,7.1%,1.0,13.3%,13.3%
2022 Wimbledon R64,L vs Watson,33,27,1.2,19.4%,15.9%,26,26,1.0,16.4%,16.4%,11.9%,4.4%,0.9,12.4%,14.1%
2022 Wimbledon R128,W vs Bencic,36,18,2.0,17.6%,8.8%,30,17,1.8,15.7%,8.9%,11.5%,3.7%,0.8,17.2%,22.1%
2021 Roland Garros R64,L vs Gauff,18,25,0.7,12.7%,17.6%,18,25,0.7,13.3%,18.5%,,,0.8,15.5%,20.4%
2021 Roland Garros R128,W vs Hsieh,32,27,1.2,15.0%,12.6%,32,27,1.2,15.8%,13.3%,,,1.0,12.6%,12.6%
2021 Parma F,L vs Gauff,11,22,0.5,9.9%,19.8%,10,21,0.5,9.7%,20.4%,7.8%,1.9%,1.0,18.9%,18.9%
2021 Australian Open R128,L vs Errani,44,52,0.8,23.9%,28.3%,44,52,0.8,26.3%,31.1%,,,1.0,12.5%,13.0%
2020 Australian Open R16,L vs Jabeur,11,21,0.5,8.9%,16.9%,11,21,0.5,9.2%,17.5%,,,0.9,21.8%,25.0%
2020 Australian Open R32,W vs Williams,23,19,1.2,9.9%,8.2%,23,19,1.2,10.6%,8.8%,,,0.7,15.1%,22.4%
2020 Australian Open R64,W vs Ferro,14,15,0.9,16.3%,17.4%,14,15,0.9,16.5%,17.6%,,,0.4,10.5%,29.1%
2020 Australian Open R128,W vs Parmentier,17,26,0.7,12.9%,19.7%,17,26,0.7,13.7%,21.0%,,,0.3,6.8%,23.5%
2019 Wuhan R32,W vs Bouzkova,17,22,0.8,13.8%,17.9%,15,22,0.7,12.4%,18.2%,7.4%,5.0%,0.5,12.2%,22.8%
2019 US Open QF,L vs Williams,0,13,0.0,0.0%,20.0%,0,12,0.0,0.0%,19.4%,0.0%,0.0%,2.5,38.5%,15.4%
2019 US Open R16,W vs Barty,11,14,0.8,8.9%,11.4%,9,13,0.7,8.0%,11.6%,7.1%,0.9%,0.6,17.9%,31.7%
2019 US Open R32,W vs Ferro,26,24,1.1,18.2%,16.8%,21,19,1.1,15.8%,14.3%,9.0%,6.0%,0.7,16.1%,22.4%
2019 US Open R64,W vs Van Uytvanck,19,23,0.8,13.3%,16.1%,15,21,0.7,11.0%,15.4%,6.6%,4.4%,0.5,13.3%,25.9%
2019 US Open R128,W vs Dolehide,17,8,2.1,15.0%,7.1%,12,7,1.7,11.7%,6.8%,8.7%,2.9%,0.9,17.7%,20.4%
Career (66 matches),,1168,1643,0.7,12.6%,17.7%,1018,1537,0.7,11.7%,17.7%,6.0%,3.4%,0.7,16.3%,21.9%
