Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,11,3,8,27.3%,9-17,34.6%,113-137,45.2%,1-1,50.0%,10,67.3%,25.6%,10.3%,4.8%,58.1%,67.9%,45.1%,58.3%,39.8%,49.1%,0.96
Grand Slams,2,0,2,0.0%,1-4,20.0%,18-28,39.1%,0-0,-,2,63.6%,12.5%,9.4%,5.5%,50.8%,64.6%,54.0%,59.4%,36.1%,46.5%,0.89
Premiers,2,1,1,50.0%,2-2,50.0%,20-18,52.6%,0-0,-,2,73.7%,31.6%,17.4%,4.5%,53.8%,67.6%,50.8%,59.8%,40.4%,50.8%,1.00
Internationals,4,1,3,25.0%,4-7,36.4%,54-59,47.8%,0-1,0.0%,4,69.6%,26.8%,8.5%,3.9%,61.9%,69.0%,40.8%,58.3%,39.5%,49.5%,0.95
Quarter-finals,1,0,1,0.0%,0-2,0.0%,5-13,27.8%,0-0,-,0,,,,,,,,,,,
vs Righties,6,1,5,16.7%,4-10,28.6%,60-79,43.2%,1-0,100.0%,5,69.0%,21.0%,11.9%,4.3%,56.9%,71.4%,47.2%,61.0%,38.1%,49.2%,0.98
vs Lefties,5,2,3,40.0%,5-7,41.7%,53-58,47.7%,0-1,0.0%,5,65.5%,30.9%,8.6%,5.2%,59.2%,64.6%,42.9%,55.8%,41.7%,49.0%,0.94
