Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open Q2,L vs Hartono,0.88,0.77,59.5,2.9,8.3%,52.8%,12.5%,53.1%,47.1%,35.3%
2024 Australian Open Q1,W vs Yang,0.95,1.52,57.5,2.9,3.0%,69.7%,17.9%,71.4%,36.4%,57.6%
2023 US Open R128,L vs Tig,0.91,0.83,71.4,3.1,12.0%,46.0%,4.3%,68.1%,39.1%,40.0%
2023 Wimbledon R128,L vs Begu,1.02,0.79,61.3,3.2,2.0%,52.0%,8.5%,55.3%,42.1%,29.7%
2023 Roland Garros R128,L vs Shnaider,0.85,0.73,56.7,2.3,6.3%,59.4%,7.4%,40.7%,44.1%,40.6%
2023 Madrid R128,W vs Zhu,1.11,1.28,55.7,3.0,18.6%,62.8%,10.0%,62.5%,35.1%,51.5%
2023 Miami R64,L vs Gauff,0.93,0.72,54.6,2.0,6.9%,51.7%,3.7%,48.1%,29.0%,50.0%
2023 Miami R128,W vs Putintseva,1.08,1.69,55.3,2.3,6.3%,78.1%,29.6%,70.4%,38.9%,41.2%
2022 Tampico QF,W vs Fernandez,1.26,1.81,36.8,2.0,3.7%,59.3%,8.7%,69.6%,50.0%,54.2%
2022 Chennai R16,W vs Kawa,1.15,1.44,51.2,2.5,2.9%,62.9%,0.0%,66.7%,39.4%,50.0%
2022 US Open R32,L vs Zhang,0.81,0.63,46.0,2.3,7.4%,63.0%,3.8%,57.7%,33.3%,28.6%
2022 US Open R64,W vs Snigur,1.07,1.29,59.0,2.1,19.0%,61.9%,13.5%,67.6%,38.5%,47.2%
2022 US Open R128,W vs Frech,1.05,1.68,44.8,2.0,3.6%,67.9%,0.0%,68.0%,63.0%,38.5%
2022 Granby R32,W vs Mboko,1.00,2.35,47.2,2.7,17.4%,73.9%,16.7%,88.9%,35.5%,56.7%
2022 Wimbledon R128,L vs Kawa,0.86,0.89,76.1,8.8,5.7%,58.5%,6.1%,57.1%,43.1%,43.9%
2022 BJK Cup QLS R1: CAN vs LAT RR,W vs Vismane,0.97,1.37,71.3,2.7,18.8%,64.6%,19.0%,81.0%,41.5%,36.7%
2022 Australian Open R128,L vs Bouzkova,1.04,0.47,39.4,2.4,6.3%,43.8%,0.0%,56.7%,22.7%,22.7%
2021 US Open R128,L vs Svitolina,1.00,0.57,41.9,2.2,6.9%,48.3%,14.8%,51.9%,37.0%,19.2%
2021 Montreal R16,L vs Sabalenka,0.85,0.52,37.8,2.0,4.2%,54.2%,14.3%,47.6%,32.1%,28.0%
2021 Montreal R32,W vs Badosa,1.23,1.16,69.9,6.7,1.8%,50.0%,15.4%,53.8%,47.1%,43.5%
2024 (2 matches),,0.91,1.04,58.5,2.9,5.8%,60.9%,15.0%,61.7%,41.8%,46.3%
2023 (6 matches),,0.98,0.93,60.1,2.6,8.9%,57.2%,9.8%,58.6%,38.3%,41.5%
2022 (9 matches),,1.01,1.17,56.2,2.5,9.8%,61.3%,7.9%,67.1%,41.1%,42.4%
2021 (6 matches),,1.00,0.87,57.7,2.4,4.4%,52.7%,16.5%,58.5%,41.7%,35.6%
2019 (20 matches),,0.97,1.01,48.7,2.3,6.5%,57.5%,4.8%,60.8%,41.5%,43.5%
Career (63 matches),,0.99,0.96,56.3,2.6,6.0%,57.3%,6.4%,59.8%,39.8%,41.0%
