Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open R128,L vs Tig,97.1,101.6,8.2,105.9,98.2,112,71,88.7,5.3,91.4,90.0,99,80
2022 US Open R32,L vs Zhang,94.5,101.9,7.5,101.0,101.3,114,82,80.3,5.5,80.0,87.0,89,70
2022 US Open R64,W vs Snigur,94.7,102.9,9.1,106.6,101.8,117,71,78.1,5.7,79.3,86.0,91,66
2022 US Open R128,W vs Frech,93.4,101.4,8.0,101.0,98.9,113,80,82.6,6.2,86.8,89.0,94,72
2021 US Open R128,L vs Svitolina,97.4,107.5,6.3,110.0,104.2,115,83,81.4,5.6,83.0,82.0,88,64
2013 Australian Open R128,L vs Peng,97.9,,,,,115,,,,,,,73
2011 Roland Garros R32,L vs Kuznetsova,101.8,107.2,5.7,,,118,97,88.8,5.3,,,95,75
2011 Australian Open R64,L vs Schiavone,101.9,107.7,7.6,,,120,80,93.1,4.5,,,101,82
2011 Australian Open R128,W vs Namigata,100.6,105.6,6.5,,,116,93,94.5,5.5,,,105,80
Career (9 matches),,98.0,104.5,7.5,105.5,100.6,120,71,87.3,5.3,84.5,87.5,105,64
