Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Lindsay Lee Waters [USA],5,2,71.4%,2,1,1,50.0%,2008,2010,0,,,,,,,,,,
6,Lin Zhu [CHN],2,4,33.3%,2,1,1,50.0%,2022,2023,5,0.94,9.6%,3.0%,60.7%,68.9%,45.5%,59.7%,37.7%,65.9%,34.2%
5,Ysaline Bonaventure [BEL],3,2,60.0%,0,0,0,-,2021,2024,4,1.19,18.7%,4.0%,60.1%,76.6%,49.5%,65.8%,40.6%,69.6%,50.0%
5,Heidi El Tabakh [CAN],4,1,80.0%,2,2,0,100.0%,2007,2010,1,1.48,16.3%,2.5%,61.3%,81.6%,64.5%,75.0%,37.0%,100.0%,0.0%
4,Tatjana Maria [GER],2,2,50.0%,1,0,1,0.0%,2011,2025,2,1.06,12.3%,2.3%,50.0%,69.2%,55.4%,62.3%,40.0%,82.4%,62.5%
4,Mai Hontama [JPN],3,1,75.0%,1,0,1,0.0%,2019,2025,2,1.32,10.3%,5.1%,57.4%,66.7%,55.2%,61.8%,50.4%,58.3%,55.6%
4,Heather Watson [GBR],3,1,75.0%,1,1,0,100.0%,2011,2025,3,1.15,11.0%,2.7%,54.4%,80.8%,50.6%,67.0%,38.0%,54.5%,60.0%
4,Sachia Vickery [USA],3,1,75.0%,1,0,1,0.0%,2022,2024,3,1.08,10.1%,3.4%,59.7%,67.6%,44.8%,58.4%,45.1%,66.7%,32.4%
4,Mayo Hibi [JPN],3,1,75.0%,0,0,0,-,2019,2021,1,1.45,24.1%,1.9%,57.4%,83.9%,47.8%,68.5%,45.6%,80.0%,28.6%
4,Stephanie Dubois [CAN],3,1,75.0%,0,0,0,-,2009,2012,1,1.31,21.2%,3.0%,50.0%,78.8%,48.5%,63.6%,47.5%,75.0%,57.1%
4,Michaella Krajicek [NED],1,3,25.0%,2,1,1,50.0%,2009,2011,2,0.66,16.7%,3.9%,55.9%,70.2%,35.6%,54.9%,29.6%,27.3%,33.3%
4,Alexandra Mueller [USA],2,2,50.0%,5,1,4,20.0%,2007,2009,0,,,,,,,,,,
3,Emma Navarro [USA],0,3,0.0%,1,0,1,0.0%,2022,2025,3,0.80,9.2%,4.9%,56.3%,61.2%,34.4%,49.5%,40.6%,48.4%,29.0%
3,Jessika Ponchet [FRA],3,0,100.0%,1,0,1,0.0%,2024,2025,2,1.24,8.8%,6.3%,59.7%,75.8%,45.3%,63.5%,45.4%,0.0%,47.6%
3,Linda Fruhvirtova [CZE],1,2,33.3%,0,0,0,-,2022,2025,1,0.78,8.1%,6.5%,66.1%,58.5%,28.6%,48.4%,40.0%,50.0%,33.3%
