Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open Q2,L vs Hartono,17,36,0.5,12.5%,26.5%,10,31,0.3,8.3%,25.6%,6.6%,1.7%,0.5,11.0%,22.1%
2024 Australian Open Q1,W vs Yang,14,21,0.7,11.0%,16.5%,8,18,0.4,6.9%,15.5%,4.3%,1.7%,0.4,11.0%,28.3%
2023 US Open R128,L vs Tig,29,41,0.7,15.4%,21.8%,21,37,0.6,12.5%,22.0%,8.9%,1.8%,0.6,10.6%,17.0%
2023 Wimbledon R128,L vs Begu,19,45,0.4,11.0%,26.2%,14,40,0.4,9.1%,26.0%,7.8%,0.6%,1.2,13.4%,11.0%
2023 Roland Garros R128,L vs Shnaider,16,25,0.6,12.8%,20.0%,12,20,0.6,11.0%,18.3%,7.3%,3.7%,0.5,9.6%,17.6%
2023 Madrid R128,W vs Zhu,30,29,1.0,19.6%,19.0%,18,27,0.7,13.4%,20.1%,7.5%,5.2%,0.5,7.2%,15.0%
2023 Miami R64,L vs Gauff,18,23,0.8,15.9%,20.4%,15,20,0.8,15.3%,20.4%,11.2%,4.1%,1.3,11.5%,8.8%
2023 Miami R128,W vs Putintseva,21,22,1.0,16.3%,17.1%,11,22,0.5,9.4%,18.8%,6.0%,1.7%,0.7,8.5%,12.4%
2022 Tampico QF,W vs Fernandez,18,12,1.5,20.5%,13.6%,15,10,1.5,19.0%,12.7%,12.7%,6.3%,1.0,12.5%,12.5%
2022 Chennai R16,W vs Kawa,16,13,1.2,12.9%,10.5%,15,13,1.2,12.7%,11.0%,9.3%,3.4%,0.9,13.7%,14.5%
2022 US Open R32,L vs Zhang,16,18,0.9,14.4%,16.2%,13,18,0.7,12.5%,17.3%,8.7%,2.9%,0.9,12.6%,13.5%
2022 US Open R64,W vs Snigur,28,36,0.8,18.2%,23.4%,15,33,0.5,10.9%,24.1%,3.6%,2.2%,0.5,14.9%,27.9%
2022 US Open R128,W vs Frech,19,24,0.8,17.9%,22.6%,18,22,0.8,18.4%,22.4%,16.3%,2.0%,0.6,9.4%,17.0%
2022 Granby R32,W vs Mboko,24,20,1.2,23.5%,19.6%,17,19,0.9,20.0%,22.4%,17.6%,1.2%,0.2,4.9%,25.5%
2022 Wimbledon R128,L vs Kawa,29,58,0.5,13.4%,26.7%,23,55,0.4,11.6%,27.8%,6.6%,3.5%,0.5,12.0%,23.0%
2022 BJK Cup QLS R1: CAN vs LAT RR,W vs Vismane,47,51,0.9,24.5%,26.6%,30,49,0.6,17.4%,28.5%,11.0%,6.4%,0.5,6.8%,14.6%
2022 Australian Open R128,L vs Bouzkova,17,40,0.4,16.0%,37.7%,15,38,0.4,14.9%,37.6%,11.9%,1.0%,0.7,6.6%,9.4%
2021 US Open R128,L vs Svitolina,25,21,1.2,22.9%,19.3%,19,21,0.9,19.2%,21.2%,15.2%,3.0%,2.3,12.8%,5.5%
2021 Montreal R16,L vs Sabalenka,11,18,0.6,11.2%,18.4%,7,14,0.5,8.9%,17.7%,5.1%,3.8%,1.3,19.4%,15.3%
2021 Montreal R32,W vs Badosa,40,58,0.7,19.5%,28.3%,31,55,0.6,17.4%,30.9%,11.8%,5.6%,0.7,9.3%,13.7%
Career (29 matches),,630,936,0.7,15.9%,23.6%,466,860,0.5,13.2%,24.3%,7.4%,2.6%,0.6,10.3%,16.1%
