Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 US Open Q2,L vs Hartono,75.0%,52.9%,7.4%,0/5,2.48,4.8%,77.5%,51.6%,2.5%,2.50,7.7%,74.1%,55.0%,14.8%,2.45,0.0%
2024 Australian Open Q1,W vs Yang,78.8%,57.7%,9.1%,5/1,2.47,0.0%,81.3%,56.4%,4.2%,2.21,0.0%,76.5%,61.5%,23.5%,2.62,0.0%
2023 Roland Garros R128,L vs Shnaider,65.2%,48.8%,6.1%,2/2,2.61,11.4%,68.4%,42.3%,5.3%,2.59,21.4%,81.0%,58.8%,9.5%,2.63,4.8%
2023 Madrid R128,W vs Zhu,71.4%,50.0%,8.6%,5/1,2.55,8.9%,75.5%,50.0%,3.8%,2.47,9.4%,83.3%,50.0%,33.3%,2.65,8.3%
2023 Miami R64,L vs Gauff,59.6%,55.9%,8.8%,3/2,2.67,5.1%,51.4%,55.6%,8.6%,2.91,10.0%,84.2%,56.3%,10.5%,2.42,0.0%
2023 Miami R128,W vs Putintseva,82.9%,44.8%,2.9%,0/2,2.79,9.7%,85.2%,45.7%,0.0%,2.61,17.6%,85.7%,41.7%,14.3%,3.02,0.0%
2022 Tampico QF,W vs Fernandez,75.0%,61.5%,3.8%,1/1,2.24,16.7%,77.8%,64.3%,0.0%,2.08,38.5%,91.7%,54.5%,16.7%,2.36,0.0%
2022 Chennai R16,W vs Kawa,74.6%,48.9%,9.5%,4/2,2.16,9.4%,86.1%,48.4%,13.9%,2.46,15.6%,76.2%,50.0%,4.8%,1.70,0.0%
2022 US Open R64,W vs Snigur,80.0%,53.3%,12.0%,6/3,2.39,0.0%,80.4%,42.2%,8.9%,1.93,0.0%,78.9%,86.7%,21.1%,2.81,0.0%
2022 Granby R32,W vs Mboko,68.9%,50.0%,3.3%,1/1,2.35,9.1%,71.4%,55.0%,3.6%,2.27,18.2%,84.6%,45.5%,3.8%,2.44,0.0%
2022 BJK Cup Qualifiers RR,W vs Vismane,82.4%,46.4%,1.0%,0/1,1.94,26.9%,84.0%,46.0%,1.3%,2.10,54.2%,80.8%,47.6%,0.0%,1.80,3.6%
2022 Australian Open R128,L vs Bouzkova,65.9%,31.0%,6.8%,0/3,2.13,4.3%,67.9%,31.6%,0.0%,2.30,8.3%,66.7%,30.0%,20.0%,1.95,0.0%
2021 US Open R128,L vs Svitolina,60.4%,40.6%,15.1%,3/5,2.12,4.9%,60.0%,54.2%,10.0%,1.73,9.5%,72.7%,0.0%,36.4%,2.55,0.0%
2021 Montreal R16,L vs Sabalenka,39.6%,47.6%,3.8%,1/1,2.42,13.8%,36.7%,54.5%,6.7%,2.64,14.3%,58.8%,40.0%,0.0%,2.21,13.3%
2021 Montreal R32,W vs Badosa,63.9%,54.8%,4.1%,2/2,2.32,13.6%,68.3%,56.1%,0.0%,2.04,28.6%,77.8%,52.4%,14.8%,2.54,2.2%
2021 Australian Open R64,L vs Vondrousova,76.5%,40.4%,16.2%,4/7,2.55,21.7%,76.7%,47.8%,16.7%,2.39,43.5%,90.6%,34.5%,18.8%,2.73,0.0%
2021 Australian Open R128,W vs Birrell,81.0%,48.5%,3.6%,1/2,2.48,0.0%,77.4%,53.7%,0.0%,2.09,0.0%,100.0%,40.7%,11.1%,2.84,0.0%
2021 Gippsland Trophy R64,L vs Paolini,69.9%,47.1%,6.8%,0/5,2.48,0.0%,72.2%,53.8%,3.7%,2.30,0.0%,75.0%,25.0%,18.8%,2.58,0.0%
2018 Quebec City QF,L vs Watson,59.3%,43.8%,3.7%,2/0,2.57,18.9%,56.7%,29.4%,3.3%,2.13,50.0%,75.0%,60.0%,5.0%,2.84,0.0%
2018 ITF Osaka QF,W vs Nara,84.2%,60.4%,1.8%,1/0,2.20,2.1%,84.2%,62.5%,0.0%,1.91,0.0%,94.1%,56.3%,5.9%,2.48,4.3%
Career (20 matches),,71.6%,49.6%,6.5%,47.1%,2.37,9.6%,73.5%,50.3%,4.2%,2.28,17.6%,81.1%,48.3%,12.9%,2.47,1.9%
