Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,16,9,7,56.3%,21-18,53.8%,184-182,50.3%,3-3,50.0%,16,70.7%,28.9%,13.3%,4.5%,59.8%,70.5%,43.1%,59.5%,40.6%,50.2%,1.00,F (Ilkley 125)
2024,57,43,14,75.4%,94-38,71.2%,713-528,57.5%,8-8,50.0%,16,76.4%,33.7%,11.2%,4.4%,59.2%,72.9%,46.1%,62.0%,43.2%,52.4%,1.14,W (4x)
2023,7,4,3,57.1%,10-7,58.8%,87-76,53.4%,1-2,33.3%,3,65.9%,27.5%,7.2%,8.9%,53.3%,69.7%,44.9%,58.1%,37.5%,48.3%,0.89,SF (W100 Granby)
2022,28,21,7,75.0%,45-18,71.4%,346-255,57.6%,4-2,66.7%,9,73.7%,30.1%,8.0%,4.8%,60.1%,67.8%,48.8%,60.2%,41.6%,51.0%,1.05,W (W60 Arcadia CA)
2021,16,8,8,50.0%,19-17,52.8%,171-168,50.4%,3-2,60.0%,4,72.5%,17.1%,11.2%,2.6%,56.3%,71.5%,45.3%,60.1%,36.0%,47.7%,0.90,W (W25 Evansville IN)
2019,26,18,8,69.2%,37-17,68.5%,281-215,56.7%,2-0,100.0%,1,80.0%,0.0%,11.8%,2.0%,68.6%,71.4%,56.3%,66.7%,31.4%,46.3%,0.94,W (W60 Kurume)
2018,45,37,8,82.2%,78-22,78.0%,568-357,61.4%,6-3,66.7%,0,,,,,,,,,,,,W (5x)
2013,1,0,1,0.0%,1-2,33.3%,16-17,48.5%,0-0,-,0,,,,,,,,,,,,R32 (Rancho Mirage CA 25K)
2012,11,7,4,63.6%,14-9,60.9%,123-111,52.6%,3-3,50.0%,0,,,,,,,,,,,,W (Rock Hill SC 25K)
2011,8,6,2,75.0%,12-8,60.0%,99-90,52.4%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
2010,43,30,13,69.8%,68-38,64.2%,556-435,56.1%,7-8,46.7%,0,,,,,,,,,,,,W (3x)
2009,44,27,17,61.4%,62-43,59.0%,549-471,53.8%,6-8,42.9%,0,,,,,,,,,,,,F (2x)
2008,28,19,9,67.9%,43-26,62.3%,351-282,55.5%,5-2,71.4%,0,,,,,,,,,,,,W (Tre Castagni 10K)
2007,9,4,5,44.4%,8-11,42.1%,88-101,46.6%,2-2,50.0%,0,,,,,,,,,,,,SF (Calgary 10K)
2006,2,1,1,50.0%,2-2,50.0%,19-18,51.4%,0-0,-,0,,,,,,,,,,,,R16 (Vancouver 25K)
Career,341,234,107,68.6%,514-276,65.1%,4151-3306,55.7%,52-44,54.2%,49,73.0%,29.2%,11.0%,4.7%,59.0%,70.7%,45.6%,60.4%,40.9%,50.7%,1.03,
