Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Szekesfehervar CH QF,W vs Martineau,40% (6/15),83% (5/6),0/4,27% (4/15),0% (0/4),2/3,0/0,2/2,0/0,0/0
2022 US Open R128,L vs Popyrin,35% (6/17),50% (3/6),1/4,50% (8/16),50% (4/8),2/3,0/0,2/2,0/0,2/2
2022 Wimbledon R128,L vs Gray,27% (4/15),25% (1/4),0/3,40% (6/15),33% (2/6),0/1,0/0,2/3,0/0,2/2
2022 Roseto Degli Abruzzi 2 CH F,L vs Guinard,38% (3/8),67% (2/3),0/6,86% (6/7),0% (0/6),0/2,0/0,0/0,0/0,0/0
2019 Manerbio CH R16,L vs Piros,31% (4/13),50% (2/4),1/4,43% (6/14),17% (1/6),1/1,0/1,1/2,0/0,0/1
2019 Manerbio CH R64,W vs Dalla Valle,25% (3/12),100% (3/3),0/2,25% (3/12),33% (1/3),2/3,1/2,0/0,1/1,0/0
2019 Sopot CH R64,W vs Durasovic,38% (5/13),80% (4/5),1/2,36% (5/14),40% (2/5),3/4,2/3,0/0,1/1,0/0
2019 M25 Kassel QF,L vs Wessels,47% (9/19),56% (5/9),4/5,45% (9/20),11% (1/9),3/4,0/0,3/3,0/0,1/1
2019 M25 Kassel R32,W vs Schell,56% (5/9),60% (3/5),0/0,10% (1/10),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 M25 Hong Kong R32,W vs Chiu,86% (6/7),83% (5/6),0/0,43% (3/7),100% (3/3),3/3,0/0,0/0,0/0,0/0
2019 Braga CH R32,L vs Gombos,50% (4/8),75% (3/4),2/6,88% (7/8),0% (0/7),0/3,0/0,0/1,0/0,0/1
2019 Braga CH R64,W vs Ly,53% (8/15),88% (7/8),3/6,53% (8/15),25% (2/8),3/5,0/0,0/0,0/0,0/0
2019 Bordeaux CH R64,L vs Lamasine,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,1/1,0/0,1/1
2019 Barcelona Q1,L vs Jarry,47% (7/15),29% (2/7),0/2,44% (7/16),71% (5/7),2/2,1/1,3/3,0/0,3/3
2019 Tunis CH R64,L vs Serdarusic,44% (4/9),25% (1/4),0/3,50% (5/10),20% (1/5),1/1,0/0,2/3,0/0,0/1
2019 Sophia Antipolis CH R64,L vs Zapata Miralles,21% (3/14),67% (2/3),0/2,29% (4/14),25% (1/4),2/2,1/1,1/2,0/0,1/1
2019 Miami R128,L vs Sousa,36% (4/11),50% (2/4),0/4,55% (6/11),33% (2/6),1/2,0/1,1/1,0/0,0/0
2019 Phoenix CH R32,L vs Kukushkin,27% (3/11),33% (1/3),0/2,30% (3/10),0% (0/3),1/1,0/1,1/2,0/0,1/1
2019 Phoenix CH R64,W vs Jung,46% (6/13),67% (4/6),0/2,31% (4/13),50% (2/4),3/4,2/2,0/0,1/1,0/0
2019 Yokohama CH R32,L vs Mager,17% (2/12),50% (1/2),1/1,8% (1/12),0% (0/1),1/1,0/0,2/2,0/0,2/2
2024 (1 matches),,40.0%,83.3%,0.0%,26.7%,0.0%,66.7%,-,100.0%,-,-
2022 (3 matches),,32.5%,46.2%,7.7%,52.6%,30.0%,33.3%,-,80.0%,-,100.0%
2019 (31 matches),,38.0%,66.4%,26.4%,36.3%,33.1%,78.4%,71.4%,71.9%,90.0%,66.7%
Career (35 matches),,37.5%,65.3%,22.5%,37.5%,31.8%,74.7%,71.4%,74.4%,90.0%,73.7%
