Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,5,3,62.5%,9-6,60.0%,75-64,54.0%,1-0,100.0%,8,73.5%,36.1%,1.4%,3.6%,57.1%,69.2%,52.2%,61.9%,45.2%,53.4%,1.19,SF (Rosario)
2025,25,17,8,68.0%,39-19,67.2%,290-250,53.7%,5-2,71.4%,25,78.1%,28.0%,4.4%,2.1%,57.8%,69.1%,54.1%,62.8%,40.5%,51.4%,1.09,W (Vicenza)
2024,57,37,20,64.9%,76-51,59.8%,637-557,53.4%,6-5,54.5%,57,76.3%,30.2%,4.1%,3.1%,55.1%,69.7%,50.8%,61.2%,41.5%,51.5%,1.07,W (2x)
2023,25,11,14,44.0%,27-32,45.8%,265-293,47.5%,2-4,33.3%,25,68.6%,27.0%,3.2%,3.3%,57.0%,65.6%,47.6%,57.9%,40.1%,49.0%,0.95,QF (3x)
2022,43,30,13,69.8%,63-31,67.0%,490-425,53.6%,8-2,80.0%,43,72.6%,34.3%,1.7%,3.9%,61.2%,66.0%,48.5%,59.2%,43.1%,51.3%,1.06,W (2x)
2021,43,25,18,58.1%,60-43,58.3%,515-452,53.3%,4-6,40.0%,43,72.9%,34.4%,3.1%,3.7%,58.7%,67.3%,50.3%,60.3%,43.2%,51.7%,1.09,W (Maia 2)
2020,15,8,7,53.3%,20-14,58.8%,173-147,54.1%,1-2,33.3%,15,77.2%,30.4%,3.9%,4.4%,54.0%,68.4%,52.0%,60.8%,41.9%,51.4%,1.07,SF (Bergamo)
2019,37,20,17,54.1%,44-43,50.6%,433-418,50.9%,8-6,57.1%,37,72.2%,29.4%,3.4%,2.6%,64.4%,65.0%,53.3%,60.9%,41.0%,50.8%,1.05,F (Prague)
2018,4,1,3,25.0%,3-7,30.0%,43-53,44.8%,0-2,0.0%,4,80.4%,12.5%,3.5%,5.1%,56.2%,72.3%,50.0%,62.5%,35.8%,48.4%,0.96,R16 (Kaohsiung)
Career,257,154,103,59.9%,341-246,58.1%,2921-2659,52.3%,35-29,54.7%,257,73.9%,30.8%,3.3%,3.3%,58.6%,67.4%,50.8%,60.5%,41.8%,51.1%,1.06,
