Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Szekesfehervar CH R16,W vs Martineau,26.4%,34.5%,51.6%,31.1%,30.2%,43.4%,54.1%,37.9%,25.0%,27.6%,0.0%,21.9%,21.9%,48.0%,10
2022 NextGen Finals RR,L vs Draper,17.6%,31.1%,59.6%,28.5%,20.4%,38.8%,64.1%,36.9%,52.4%,32.1%,0.0%,14.3%,19.0%,50.0%,14
2022 Roseto Degli Abruzzi CH F,L vs Guinard,7.8%,19.6%,35.6%,13.1%,10.5%,18.4%,32.4%,17.6%,21.1%,84.2%,100.0%,0.0%,27.3%,45.5%,-118
2020 Bergamo CH R64,W vs Borg,40.0%,55.0%,76.2%,45.0%,68.2%,86.4%,85.7%,77.3%,25.0%,10.0%,-,6.7%,20.0%,71.4%,-57
2019 Miami R128,L vs Sousa,27.5%,29.7%,40.3%,31.2%,31.6%,35.1%,48.7%,37.5%,41.4%,57.1%,83.3%,23.3%,23.3%,26.1%,99
Career (5 matches),,23.6%,32.7%,49.8%,29.5%,28.8%,40.2%,51.9%,38.0%,34.3%,43.9%,60.0%,16.5%,22.0%,46.2%,42
