Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Wimbledon R128,L vs Peniston,0.84,0.65,31.3,2.0,8.0%,60.0%,6.7%,51.1%,36.4%,31.7%
2022 Australian Open R128,L vs Medvedev,0.92,0.57,26.2,2.4,0.0%,58.3%,2.4%,50.0%,31.3%,25.0%
2021 US Open R32,L vs Gojowczyk,0.90,0.73,36.4,3.3,10.9%,56.4%,8.0%,62.0%,28.1%,38.5%
2021 US Open R64,W vs Garin,1.02,1.11,37.8,8.0,6.2%,67.7%,0.0%,58.3%,31.9%,49.2%
2021 US Open R128,W vs Millman,1.22,1.44,36.3,2.5,19.6%,76.5%,12.2%,67.3%,30.2%,36.2%
2021 Roland Garros R64,W vs Bautista Agut,1.17,1.41,34.2,2.1,11.1%,63.0%,6.4%,68.1%,43.6%,39.6%
2021 Roland Garros R128,W vs Hanfmann,1.13,1.68,25.1,2.0,10.2%,71.4%,11.1%,71.1%,36.2%,50.0%
2021 Australian Open R128,L vs Caruso,1.08,0.70,34.5,2.1,9.8%,39.2%,6.3%,60.4%,43.6%,20.0%
2020 Roland Garros R128,L vs Cuevas,0.99,0.67,31.5,2.1,1.8%,48.2%,5.6%,57.4%,34.0%,29.5%
2019 US Open R64,L vs Shapovalov,0.88,0.54,32.2,2.2,0.0%,75.0%,2.1%,47.9%,28.9%,17.1%
2019 US Open R128,W vs Cecchinato,1.18,1.09,59.3,5.7,9.6%,65.4%,10.4%,61.5%,33.0%,34.8%
2019 Gstaad R32,L vs Ramos,0.91,0.42,34.1,2.0,-,50.0%,-,47.8%,25.0%,21.7%
2019 Braunschweig CH SF,L vs Monteiro,0.88,0.55,48.5,2.2,-,64.7%,-,60.0%,35.7%,11.1%
2019 Bratislava CH R32,L vs Arevalo,1.08,0.82,54.1,2.8,-,54.1%,-,56.3%,30.0%,38.9%
2019 Roland Garros R64,L vs Djokovic,0.88,0.53,26.1,2.0,9.5%,64.3%,5.0%,45.0%,25.7%,29.0%
2019 Roland Garros R128,W vs Martinez,0.95,1.53,30.7,2.0,6.3%,62.5%,9.1%,70.5%,59.2%,48.8%
2019 Rome CH R16,W vs Viola,0.88,1.42,50.9,2.3,0.0%,52.0%,15.0%,85.0%,53.1%,54.8%
2019 Rome CH R32,W vs Heller,1.37,2.56,25.9,2.1,4.3%,65.2%,4.5%,77.3%,46.2%,62.5%
2019 Munich Q2,L vs Sonego,1.05,0.90,82.3,4.3,2.0%,64.0%,6.8%,54.5%,28.6%,41.2%
2019 Munich Q1,W vs Kecmanovic,1.05,1.28,56.7,4.0,3.8%,58.5%,4.1%,69.4%,43.8%,44.2%
2022 (2 matches),,0.88,0.61,28.8,2.2,4.1%,59.2%,4.6%,50.6%,33.7%,28.2%
2021 (6 matches),,1.08,1.11,34.2,2.6,11.1%,62.5%,7.0%,64.2%,35.0%,40.4%
2020 (1 matches),,0.99,0.67,31.5,2.1,1.8%,48.2%,5.6%,57.4%,34.0%,29.5%
2019 (30 matches),,1.03,1.06,53.6,2.7,8.8%,64.3%,5.4%,62.0%,37.5%,38.3%
2018 (44 matches),,0.98,0.95,56.5,2.9,6.8%,60.7%,6.9%,59.1%,39.1%,38.8%
Career (302 matches),,1.02,1.03,54.4,2.7,6.8%,62.5%,5.3%,61.1%,38.7%,38.9%
