Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,44.4%,30.0%,5.7%,1.9%,56.6%,56.7%,39.1%,49.1%,44.0%,46.1%,0.86,R32 (Tampere)
2023,22,6,16,27.3%,17-30,36.2%,204-245,45.4%,3-6,33.3%,21,68.9%,21.0%,4.7%,3.7%,57.4%,67.9%,46.4%,58.7%,36.3%,47.7%,0.88,QF (Prague)
2022,22,12,10,54.5%,26-27,49.1%,250-272,47.9%,4-5,44.4%,22,75.6%,20.8%,7.6%,3.3%,56.7%,71.9%,48.9%,62.0%,36.2%,48.9%,0.95,F (2x)
2021,30,19,11,63.3%,40-25,61.5%,317-282,52.9%,2-2,50.0%,30,81.0%,25.3%,10.2%,3.6%,52.9%,75.5%,49.7%,63.4%,39.5%,51.1%,1.08,W (Orleans)
2020,17,9,8,52.9%,20-20,50.0%,190-195,49.4%,1-2,33.3%,17,75.7%,23.8%,9.3%,3.4%,57.1%,71.2%,50.4%,62.3%,40.2%,50.6%,1.07,QF (3x)
2019,32,20,12,62.5%,46-30,60.5%,409-367,52.7%,11-8,57.9%,32,79.3%,26.1%,10.1%,4.5%,57.1%,73.8%,51.0%,64.0%,39.4%,51.2%,1.10,W (2x)
2018,36,14,22,38.9%,30-50,37.5%,348-417,45.5%,3-8,27.3%,35,67.6%,23.9%,7.1%,5.5%,58.1%,68.0%,45.1%,58.4%,38.3%,48.3%,0.92,F (Chengdu)
2017,46,27,19,58.7%,57-37,60.6%,466-405,53.5%,6-7,46.2%,46,75.6%,30.6%,6.4%,4.8%,60.1%,69.7%,49.8%,61.7%,41.3%,51.6%,1.08,SF (5x)
2016,55,34,21,61.8%,75-47,61.5%,644-567,53.2%,8-10,44.4%,55,77.5%,29.3%,5.7%,5.6%,61.8%,69.9%,49.7%,62.2%,41.1%,51.4%,1.09,W (2x)
2015,23,12,11,52.2%,26-28,48.1%,256-263,49.3%,5-1,83.3%,23,72.4%,25.4%,7.6%,5.0%,58.3%,70.6%,47.4%,60.9%,39.7%,50.1%,1.01,W (Champaign)
2014,17,8,9,47.1%,19-20,48.7%,186-190,49.5%,3-1,75.0%,17,73.7%,24.6%,9.0%,7.1%,59.3%,73.1%,43.9%,61.2%,38.7%,50.1%,1.00,QF (3x)
2013,21,10,11,47.6%,23-26,46.9%,239-239,50.0%,5-2,71.4%,21,74.9%,24.6%,5.4%,5.3%,56.4%,70.6%,49.8%,61.5%,38.4%,50.0%,1.00,SF (Helsinki)
2012,18,10,8,55.6%,23-20,53.5%,220-223,49.7%,7-4,63.6%,18,76.6%,22.5%,5.1%,3.8%,56.2%,70.2%,50.6%,61.6%,37.9%,49.8%,0.99,SF (2x)
2009,2,0,2,0.0%,1-4,20.0%,19-30,38.8%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2008,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Tampere)
2007,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Helsinki)
Career,344,181,163,52.6%,403-370,52.1%,3765-3731,50.2%,58-56,50.9%,338,75.1%,25.6%,7.2%,4.7%,58.1%,70.8%,48.7%,61.5%,39.3%,50.3%,1.02,
