Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,189,104,85,55.0%,227-191,54.3%,2068-2025,50.5%,37-22,62.7%,187,76.2%,24.4%,8.6%,4.9%,57.9%,72.5%,48.2%,62.3%,38.7%,50.4%,1.03
Clay,152,77,75,50.7%,175-173,50.3%,1670-1662,50.1%,20-34,37.0%,149,73.9%,27.4%,5.6%,4.6%,58.2%,68.7%,49.4%,60.7%,40.1%,50.2%,1.02
Grass,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,3.2%,8.1%,59.7%,62.2%,40.0%,53.2%,35.5%,44.4%,0.76
Carpet,2,0,2,0.0%,1-4,20.0%,21-32,39.6%,1-0,100.0%,1,75.0%,6.3%,5.7%,4.7%,60.4%,67.2%,52.4%,61.3%,28.6%,46.2%,0.74
Finals,10,6,4,60.0%,14-8,63.6%,113-94,54.6%,2-1,66.7%,9,81.6%,25.0%,6.7%,4.5%,57.4%,74.0%,51.5%,64.4%,38.9%,51.3%,1.09
Semi-finals,26,10,16,38.5%,23-38,37.7%,276-327,45.8%,4-7,36.4%,26,70.7%,21.5%,7.2%,4.8%,57.6%,70.3%,45.3%,59.7%,37.9%,48.5%,0.94
Quarter-finals,49,26,23,53.1%,57-52,52.3%,533-530,50.1%,8-10,44.4%,48,75.0%,25.2%,6.7%,4.3%,59.9%,68.8%,49.5%,61.1%,38.3%,49.8%,0.98
vs Righties,284,145,139,51.1%,322-308,51.1%,3048-3064,49.9%,48-48,50.0%,279,74.6%,25.2%,7.1%,4.7%,57.9%,70.6%,48.5%,61.3%,39.3%,50.1%,1.02
vs Lefties,45,22,23,48.9%,53-56,48.6%,525-537,49.4%,8-8,50.0%,44,75.8%,24.2%,7.9%,4.9%,58.6%,70.6%,49.6%,61.9%,37.7%,49.9%,0.99
