Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 US Open R64,L vs Mensik,0.95,0.71,42.1,3.5,8.7%,65.2%,9.0%,59.7%,26.8%,29.4%
2023 US Open R128,W vs Musetti,1.10,1.18,49.9,12.9,2.5%,64.2%,11.1%,58.3%,46.4%,36.1%
2023 Amersfoort CH F,L vs Marterer,0.75,0.49,36.6,2.1,24.0%,60.0%,0.0%,57.9%,33.3%,19.2%
2023 Roland Garros Q1,L vs Vavassori,0.90,0.66,43.3,2.0,2.7%,56.8%,2.9%,67.6%,33.3%,22.2%
2019 M15 Poitiers R16,L vs Grenier,0.93,0.57,37.0,2.9,3.8%,42.3%,4.2%,50.0%,21.4%,44.4%
2019 M15 Poitiers R32,W vs Pauwels,1.14,1.95,34.5,2.1,3.8%,80.8%,0.0%,56.5%,48.3%,57.1%
2019 M15 Toulouse R16,L vs Cayre,0.91,0.55,37.3,2.0,0.0%,48.4%,0.0%,56.7%,13.8%,44.4%
2019 M15 Toulouse R32,W vs Seraphim,1.19,1.28,61.1,2.2,5.0%,57.5%,2.6%,68.4%,38.5%,41.7%
2023 (4 matches),,0.98,0.85,44.7,3.0,7.1%,62.7%,7.8%,60.4%,36.8%,29.6%
2019 (4 matches),,1.06,0.97,44.2,2.3,3.3%,56.9%,1.7%,59.1%,31.2%,46.6%
Career (8 matches),,1.01,0.90,44.5,2.6,5.7%,60.6%,5.5%,59.9%,34.7%,36.0%
