Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,2,1,1,50.0%,3-2,60.0%,27-23,54.0%,1-0,100.0%,2,84.0%,20.8%,11.2%,0.5%,58.0%,67.0%,58.2%,63.3%,35.3%,50.6%,0.96,R32 (Traralgon)
2021,9,3,6,33.3%,11-12,47.8%,103-102,50.2%,0-2,0.0%,9,71.3%,30.4%,6.2%,2.0%,66.6%,66.3%,48.0%,60.2%,41.2%,50.5%,1.03,R16 (3x)
2020,6,1,5,16.7%,5-9,35.7%,69-71,49.3%,1-3,25.0%,6,82.6%,15.9%,10.2%,2.3%,62.1%,74.1%,50.8%,65.3%,33.3%,49.9%,0.96,R32 (Koblenz )
2019,47,22,25,46.8%,56-58,49.1%,571-573,49.9%,12-11,52.2%,47,80.5%,19.8%,8.2%,2.3%,62.4%,72.6%,50.1%,64.1%,35.2%,49.6%,0.98,QF (3x)
2018,45,19,26,42.2%,47-57,45.2%,503-508,49.8%,9-10,47.4%,44,78.3%,21.9%,10.6%,4.1%,62.4%,72.7%,48.3%,63.6%,36.6%,50.2%,1.00,SF (Samarkand)
2017,57,31,26,54.4%,64-62,50.8%,634-642,49.7%,13-17,43.3%,57,81.9%,18.2%,12.3%,4.0%,59.5%,76.5%,48.5%,65.1%,34.8%,50.0%,1.00,W (2x)
2016,41,21,20,51.2%,48-46,51.1%,461-445,50.9%,5-9,35.7%,41,76.8%,25.9%,7.5%,4.1%,62.4%,72.3%,45.8%,62.4%,38.6%,50.4%,1.03,F (2x)
2015,29,12,17,41.4%,34-39,46.6%,359-380,48.6%,9-11,45.0%,29,77.8%,19.7%,8.4%,4.3%,61.2%,72.6%,47.3%,62.8%,36.6%,49.3%,0.98,SF (Prostejov)
2014,30,14,16,46.7%,38-35,52.1%,365-344,51.5%,5-7,41.7%,30,75.7%,27.9%,7.6%,6.2%,62.8%,69.9%,46.6%,61.3%,40.2%,50.5%,1.04,SF (Kosice)
2013,31,11,20,35.5%,23-39,37.1%,281-317,47.0%,2-7,22.2%,31,73.5%,22.5%,9.4%,11.2%,58.8%,73.3%,42.9%,60.8%,36.6%,48.6%,0.93,QF (2x)
2012,47,28,19,59.6%,66-47,58.4%,589-538,52.3%,11-11,50.0%,47,83.0%,22.1%,13.6%,6.5%,65.9%,76.5%,47.6%,66.6%,37.5%,51.6%,1.12,W (Tashkent)
2011,51,26,25,51.0%,64-57,52.9%,627-595,51.3%,14-16,46.7%,49,79.5%,22.7%,12.0%,5.5%,62.9%,74.4%,44.6%,63.3%,37.1%,50.3%,1.01,W (Guangzhou)
2010,43,21,22,48.8%,50-51,49.5%,519-501,50.9%,12-10,54.5%,42,81.3%,20.7%,9.7%,4.3%,63.8%,72.5%,50.4%,64.5%,36.2%,50.5%,1.02,SF (3x)
2009,12,9,3,75.0%,19-8,70.4%,145-127,53.3%,7-1,87.5%,0,,,,,,,,,,,,W (Toyota)
2008,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Cherkassy)
2007,3,1,2,33.3%,2-5,28.6%,29-44,39.7%,2-1,66.7%,0,,,,,,,,,,,,R16 (Louisville)
Career,454,220,234,48.5%,530-529,50.0%,5286-5222,50.3%,103-116,47.0%,434,79.3%,21.9%,10.2%,4.8%,62.4%,73.4%,47.5%,63.7%,36.8%,50.2%,1.01,
