Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,17,11,6,64.7%,36-18,66.7%,285-240,54.3%,7-4,63.6%,1,70.0%,18.2%,6.7%,8.3%,66.7%,65.0%,45.0%,58.3%,26.5%,41.4%,0.64
Clay,11,3,8,27.3%,10-25,28.6%,150-195,43.5%,1-5,16.7%,0,,,,,,,,,,,
Carpet,2,0,2,0.0%,1-5,16.7%,21-36,36.8%,0-2,0.0%,0,,,,,,,,,,,
Other Tours,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,70.0%,18.2%,6.7%,8.3%,66.7%,65.0%,45.0%,58.3%,26.5%,41.4%,0.64
Best of 5,27,14,13,51.9%,47-42,52.8%,435-433,50.1%,8-9,47.1%,0,,,,,,,,,,,
Best of 3,3,0,3,0.0%,0-6,0.0%,21-38,35.6%,0-2,0.0%,1,70.0%,18.2%,6.7%,8.3%,66.7%,65.0%,45.0%,58.3%,26.5%,41.4%,0.64
vs Righties,27,11,16,40.7%,38-48,44.2%,400-442,47.5%,7-11,38.9%,1,70.0%,18.2%,6.7%,8.3%,66.7%,65.0%,45.0%,58.3%,26.5%,41.4%,0.64
vs Lefties,2,2,0,100.0%,6-0,100.0%,38-21,64.4%,1-0,100.0%,0,,,,,,,,,,,
