Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Vaclav Safranek [CZE],6,1,85.7%,2,1,1,50.0%,2014,2020,4,1.27,12.0%,2.3%,64.5%,76.6%,56.5%,69.5%,38.7%,55.6%,42.9%
5,Hiroki Moriya [JPN],2,3,40.0%,1,0,1,0.0%,2012,2022,4,1.09,13.9%,4.3%,65.3%,66.7%,47.6%,60.1%,43.6%,55.2%,37.2%
5,Robin Stanek [CZE],4,1,80.0%,3,1,2,33.3%,2013,2020,0,,,,,,,,,,
5,Jan Lennard Struff [GER],2,3,40.0%,2,0,2,0.0%,2011,2017,4,0.95,10.9%,6.4%,68.9%,69.0%,48.2%,62.5%,35.5%,71.4%,41.7%
5,Radu Albot [MDA],2,3,40.0%,2,2,0,100.0%,2012,2016,4,1.01,10.5%,8.6%,53.5%,73.8%,45.9%,60.8%,39.8%,63.0%,37.9%
5,Vincent Millot [FRA],3,2,60.0%,1,1,0,100.0%,2008,2015,4,1.41,18.2%,6.3%,65.3%,78.3%,52.5%,69.3%,43.2%,55.6%,43.5%
5,Andrey Kumantsov [RUS],4,1,80.0%,1,0,1,0.0%,2008,2009,0,,,,,,,,,,
4,Dustin Brown [GER],0,4,0.0%,3,2,1,66.7%,2010,2020,4,0.78,9.4%,5.6%,58.3%,81.2%,44.4%,65.8%,26.6%,58.3%,20.0%
4,Adrian Menendez Maceiras [ESP],0,4,0.0%,2,0,2,0.0%,2011,2019,3,0.73,9.5%,8.2%,61.2%,71.1%,37.8%,58.2%,30.3%,69.0%,57.1%
4,Arthur De Greef [BEL],2,2,50.0%,3,2,1,66.7%,2016,2019,4,0.89,7.9%,2.9%,55.9%,69.5%,49.3%,60.6%,35.0%,63.6%,40.0%
4,Luca Vanni [ITA],1,3,25.0%,1,1,0,100.0%,2017,2019,4,0.81,9.8%,1.5%,59.6%,71.5%,53.3%,64.2%,28.9%,62.1%,30.8%
4,Zdenek Kolar [CZE],3,1,75.0%,1,1,0,100.0%,2013,2019,2,1.08,9.1%,8.5%,63.6%,76.8%,48.4%,66.5%,36.1%,64.3%,26.3%
4,Alexey Vatutin [RUS],2,2,50.0%,2,1,1,50.0%,2014,2019,3,0.88,9.3%,2.4%,69.9%,69.8%,36.5%,59.8%,35.4%,64.5%,45.0%
4,Daniel Masur [GER],2,2,50.0%,4,3,1,75.0%,2015,2018,4,1.11,8.9%,3.5%,56.4%,72.3%,56.2%,65.3%,38.4%,43.8%,28.9%
4,Martin Klizan [SVK],2,2,50.0%,1,1,0,100.0%,2010,2018,3,0.84,6.5%,3.8%,74.6%,66.7%,42.6%,60.5%,33.0%,59.1%,41.7%
