Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Bratislava CH R16,L vs Kovalik,1.11,0.83,74.2,10.8,-,67.9%,-,60.8%,23.9%,30.0%
2019 Samarkand CH QF,L vs Menezes,0.92,0.56,46.2,2.2,-,47.1%,-,65.5%,25.0%,29.2%
2019 Shymkent CH R32,L vs Marchenko,0.83,0.88,81.7,6.7,7.0%,60.5%,5.1%,69.2%,37.7%,37.0%
2019 Nanchang CH R32,L vs Safranek,0.80,0.80,51.6,3.7,8.8%,58.8%,5.9%,76.5%,26.8%,38.5%
2019 Anning CH R32,L vs Jung,0.89,0.84,62.9,12.3,8.3%,52.1%,11.1%,66.7%,35.8%,41.9%
2019 Anning CH R64,W vs Barrientos,0.96,1.74,42.4,2.0,12.5%,83.3%,9.5%,57.1%,48.3%,57.1%
2019 Sophia Antipolis CH R64,L vs Heller,0.85,0.84,69.4,4.0,2.0%,69.4%,2.4%,59.5%,36.0%,34.1%
2019 Zhangjiagang CH QF,L vs Galovic,0.75,0.62,45.5,2.8,3.8%,73.1%,0.0%,47.6%,26.5%,37.9%
2019 Zhangjiagang CH R16,W vs Harris,1.22,1.41,53.6,2.1,2.6%,64.1%,2.8%,55.6%,45.5%,46.9%
2019 Zhangjiagang CH R32,W vs Oliveira,1.43,2.45,31.2,2.1,15.4%,73.1%,4.5%,77.3%,36.0%,50.0%
2019 Shenzhen CH R32,L vs Kwon,0.98,0.73,58.2,2.0,2.8%,50.0%,5.6%,63.9%,28.9%,35.3%
2019 Shenzhen CH R64,W vs Serdarusic,1.26,3.27,33.0,2.1,21.7%,95.7%,4.8%,71.4%,46.7%,35.7%
2019 Zhuhai CH R16,L vs Karlovskiy,0.86,0.78,54.5,4.2,5.0%,62.5%,2.9%,62.9%,26.2%,42.1%
2019 Zhuhai CH R32,W vs Moraing,1.39,2.42,37.0,2.0,8.3%,83.3%,8.7%,73.9%,36.4%,38.1%
2019 Zhuhai CH R64,W vs Peliwo,1.10,1.63,48.6,2.7,0.0%,63.3%,3.3%,53.3%,60.7%,63.0%
2019 Bergamo CH R32,L vs Clarke,0.84,0.52,37.3,2.0,13.3%,56.7%,11.1%,59.3%,28.0%,24.0%
2019 Bergamo CH R64,W vs Viola,1.01,1.40,52.3,2.2,12.1%,63.6%,13.8%,69.0%,50.0%,44.4%
2019 Cherbourg CH R32,L vs Vanni,0.70,0.34,37.1,2.0,7.1%,64.3%,7.1%,53.6%,12.5%,27.3%
2019 Cherbourg CH R64,W vs Barranco Cosano,1.20,2.04,40.7,2.1,11.1%,77.8%,17.4%,69.6%,54.3%,33.3%
2019 Budapest CH R16,L vs Kolar,1.06,0.91,68.5,19.0,5.0%,50.0%,1.9%,69.2%,36.0%,34.1%
2019 (28 matches),,1.03,1.06,57.9,2.8,7.3%,65.7%,7.4%,64.2%,35.2%,37.1%
2018 (12 matches),,0.92,0.81,58.7,3.2,8.0%,60.0%,9.0%,59.0%,36.1%,34.8%
2017 (27 matches),,1.00,0.90,60.5,2.9,10.9%,66.6%,11.0%,60.0%,31.1%,34.9%
2016 (19 matches),,1.04,1.02,51.8,2.5,8.2%,59.1%,7.5%,66.3%,34.2%,39.0%
2015 (10 matches),,0.97,0.98,61.1,3.4,7.7%,60.5%,8.9%,64.1%,39.2%,37.0%
Career (135 matches),,1.00,0.97,58.3,2.9,8.6%,63.0%,8.4%,62.7%,35.3%,37.1%
