Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),385,157,341,1388,335,1355,,,214,1379,481,148,,
2025,330,189,335,1406,327,1371,,,216,1388,590,115
2024,352,176,376,1346,365,1320,380,1254,,,454,145
2023,417,140,,,,,,,,,,
2022,450,97,,,,,,,,,,
2021,1332,8,,,,,,,,,,
