Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,3,3,50.0%,5-7,41.7%,58-55,51.3%,0-2,0.0%,6,64.2%,38.9%,7.1%,4.5%,59.3%,66.7%,40.3%,55.9%,44.6%,50.1%,1.01
Grand Slams,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,44.4%,10.0%,0.0%,4.7%,54.7%,57.1%,34.5%,46.9%,30.8%,39.7%,0.58
Internationals,4,3,1,75.0%,5-3,62.5%,44-30,59.5%,0-2,0.0%,4,73.5%,50.0%,9.0%,4.3%,56.8%,72.2%,43.6%,59.8%,47.6%,53.7%,1.19
Semi-finals,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,1,83.3%,16.7%,12.8%,6.4%,54.3%,78.4%,46.5%,63.8%,31.0%,48.3%,0.86
Quarter-finals,1,1,0,100.0%,2-0,100.0%,12-2,85.7%,0-0,-,1,85.7%,85.7%,12.5%,2.1%,50.0%,87.5%,37.5%,62.5%,65.9%,64.1%,1.76
vs Righties,5,2,3,40.0%,3-7,30.0%,46-53,46.5%,0-2,0.0%,5,60.9%,31.9%,6.2%,4.9%,60.8%,64.0%,40.8%,54.9%,41.7%,48.1%,0.93
