Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Austin 125 1 F,W vs Andreescu,46% (6/13),83% (5/6),2/4,50% (7/14),43% (3/7),4/5,2/2,0/0,1/1,0/0
2026 Manila 125 QF,L vs Sierra,44% (4/9),75% (3/4),1/4,60% (6/10),0% (0/6),0/3,0/0,1/3,0/0,1/2
2025 Chennai QF,W vs Iatcenko,86% (6/7),100% (6/6),1/1,43% (3/7),67% (2/3),4/4,0/1,0/0,0/1,0/0
2023 Hua Hin R32,L vs Bjorklund,44% (4/9),100% (4/4),3/7,78% (7/9),0% (0/7),1/4,0/0,0/0,0/0,0/0
2019 W15 Hua Hin R32,L vs Desai,17% (2/12),50% (1/2),0/4,42% (5/12),0% (0/5),1/1,0/0,2/4,0/0,1/1
2026 (2 matches),,45.5%,80.0%,37.5%,54.2%,23.1%,50.0%,100.0%,33.3%,100.0%,50.0%
2025 (1 matches),,85.7%,100.0%,100.0%,42.9%,66.7%,100.0%,0.0%,-,0.0%,-
2023 (1 matches),,44.4%,100.0%,42.9%,77.8%,0.0%,25.0%,-,-,-,-
2019 (1 matches),,16.7%,50.0%,0.0%,41.7%,0.0%,100.0%,-,50.0%,-,100.0%
Career (5 matches),,44.0%,86.4%,35.0%,53.8%,17.9%,58.8%,66.7%,42.9%,50.0%,66.7%
