Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Austin 125 1 F,W vs Andreescu,1.17,1.18,61.9,2.2,6.9%,67.2%,1.9%,44.4%,38.3%,50.0%
2026 Manila 125 QF,L vs Sierra,0.88,0.77,55.5,2.4,0.0%,44.1%,6.3%,56.3%,44.8%,42.3%
2025 Chennai QF,W vs Iatcenko,1.12,1.98,32.9,2.2,8.0%,68.0%,17.4%,56.5%,62.5%,70.0%
2023 Hua Hin R32,L vs Bjorklund,0.88,0.70,51.9,2.2,0.0%,39.3%,0.0%,42.3%,48.1%,46.2%
2019 W15 Hua Hin R32,L vs Desai,0.87,0.51,35.9,2.7,-,40.0%,-,43.5%,37.5%,30.4%
2026 (2 matches),,1.06,1.01,59.5,2.3,4.3%,58.7%,3.5%,48.8%,40.8%,47.1%
2025 (1 matches),,1.12,1.98,32.9,2.2,8.0%,68.0%,17.4%,56.5%,62.5%,70.0%
2023 (1 matches),,0.88,0.70,51.9,2.2,0.0%,39.3%,0.0%,42.3%,48.1%,46.2%
2019 (1 matches),,0.87,0.51,35.9,2.7,0.0%,40.0%,0.0%,43.5%,37.5%,30.4%
Career (5 matches),,1.01,0.96,50.6,2.3,3.5%,54.1%,4.4%,48.1%,45.0%,47.5%
