Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,18,14,4,77.8%,30-13,69.8%,224-169,57.0%,2-1,66.7%,17,74.1%,41.5%,7.1%,5.5%,52.3%,70.3%,48.8%,60.1%,47.2%,53.5%,1.18,W (Austin 125 1)
2025,48,31,17,64.6%,68-42,61.8%,553-458,54.7%,7-4,63.6%,47,65.6%,43.6%,4.0%,5.5%,60.0%,65.7%,45.3%,57.5%,47.4%,52.4%,1.12,F (2x)
2024,53,36,17,67.9%,72-44,62.1%,573-463,55.3%,5-4,55.6%,1,37.5%,12.5%,7.7%,3.8%,51.9%,55.6%,28.0%,42.3%,37.0%,39.6%,0.64,W (W35 Traralgon)
2023,62,43,19,69.4%,91-46,66.4%,685-538,56.0%,5-4,55.6%,0,,,,,,,,,,,,W (4x)
2022,26,14,12,53.8%,32-28,53.3%,287-271,51.4%,4-0,100.0%,0,,,,,,,,,,,,SF (2x)
2019,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,,R32 (W15 Hua Hin)
Career,208,138,70,66.3%,293-175,62.6%,2325-1911,54.9%,23-13,63.9%,65,67.6%,42.7%,4.9%,5.5%,57.8%,66.7%,46.2%,58.1%,47.2%,52.6%,1.13,
