Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Mar-2026,Austin 125 1,Hard,F,124,165,(Q) Tararudee d. (WC) Bianca Andreescu [CAN],6-3 3-6 6-3,1.00,4.5%,0.9%,65.2%,63.0%,43.6%,9/13,2:33
09-Mar-2026,Austin 125 1,Hard,SF,124,69,(Q) Tararudee d. (6) Kimberly Birrell [AUS],6-4 7-6(4),1.07,8.5%,9.9%,56.3%,60.0%,41.9%,2/6,2:02
09-Mar-2026,Austin 125 1,Hard,QF,124,86,(Q) Tararudee d. (Q) Anastasia Zakharova [RUS],6-3 6-4,1.27,9.4%,9.4%,51.6%,84.8%,48.4%,3/4,1:16
09-Mar-2026,Austin 125 1,Hard,R16,124,68,(Q) Tararudee d. (5) Caty Mcnally [USA],6-3 4-6 6-3,1.16,7.7%,3.3%,53.8%,63.3%,57.1%,7/11,2:20
09-Mar-2026,Austin 125 1,Hard,R32,124,84,(Q) Tararudee d. Dalma Galfi [HUN],6-4 7-6(5),1.06,5.2%,6.5%,55.8%,55.8%,50.0%,3/7,1:49
04-Mar-2026,Indian Wells,Hard,R128,124,54,Sonay Kartal [GBR] d. (Q) Tararudee,6-4 6-4,0.89,7.1%,5.4%,75.0%,57.1%,28.6%,4/9,1:47
04-Mar-2026,Indian Wells,Hard,Q2,124,84,(24) Tararudee d. (4) Dalma Galfi [HUN],6-3 6-4,1.08,13.3%,6.7%,53.3%,82.5%,42.9%,4/5,1:20
04-Mar-2026,Indian Wells,Hard,Q1,124,330,(24) Tararudee d. (WC) Julieta Pareja [USA],6-4 6-3,1.44,14.8%,3.7%,61.1%,87.9%,57.1%,2/2,1:13
16-Feb-2026,W100 Bengaluru,Hard,SF,126,690,Vaishnavi Adkar [IND] d. Tararudee,6-3 6-3,,,,,,,,1:06
16-Feb-2026,W100 Bengaluru,Hard,QF,126,192,Tararudee d. Elena Pridankina [RUS],6-1 6-3,1.30,8.0%,5.3%,40.0%,80.0%,51.1%,8/8,1:44
16-Feb-2026,W100 Bengaluru,Hard,R16,126,286,Tararudee d. Mei Yamaguchi [JPN],6-4 6-4,1.37,11.8%,3.9%,45.1%,82.6%,46.4%,4/7,1:32
16-Feb-2026,W100 Bengaluru,Hard,R32,126,730,Tararudee d. Victoria Milovanova [RUS],6-1 6-4,1.92,4.2%,10.4%,35.4%,88.2%,61.3%,2/4,1:12
02-Feb-2026,Mumbai 125,Hard,SF,129,236,Mananchaya Sawangkaew [THA] d. (5) Tararudee,6-2 3-6 6-1,0.87,5.8%,8.7%,63.8%,59.1%,36.0%,1/7,1:53
02-Feb-2026,Mumbai 125,Hard,QF,129,115,(5) Tararudee d. (3) Leolia Jeanjean [FRA],4-6 6-3 6-2,1.46,8.9%,5.1%,60.8%,81.3%,54.8%,3/4,2:17
02-Feb-2026,Mumbai 125,Hard,R16,129,265,(5) Tararudee d. Sohyun Park [KOR],3-6 6-3 6-0,1.33,8.9%,3.8%,57.0%,73.3%,52.9%,4/6,2:04
02-Feb-2026,Mumbai 125,Hard,R32,129,651,(5) Tararudee d. (WC) Maaya Rajeshwaran Revathi [IND],6-3 6-2,1.45,3.3%,1.6%,45.9%,78.6%,54.5%,5/6,1:17
26-Jan-2026,Manila 125,Hard,QF,131,63,(3) Solana Sierra [ARG] d. Tararudee,6-3 6-4,0.87,3.0%,7.6%,53.0%,68.6%,29.0%,5/11,1:21
26-Jan-2026,Manila 125,Hard,R16,131,150,Tararudee d. Polina Kudermetova [UZB],6-4 6-4,1.14,14.5%,5.8%,53.6%,73.0%,53.1%,4/5,1:24
26-Jan-2026,Manila 125,Hard,R32,131,87,Tararudee d. (7) Simona Waltert [SUI],6-2 3-6 6-2,1.18,5.0%,3.8%,52.5%,64.3%,50.0%,7/12,2:10
19-Jan-2026,Australian Open,Hard,R128,131,21,(21) Elise Mertens [BEL] d. (Q) Tararudee,7-5 6-1,0.58,0.0%,4.7%,54.7%,57.1%,34.5%,1/6,1:32
19-Jan-2026,Australian Open,Hard,Q3,131,155,(21) Tararudee d. Lilli Tagger [AUT],6-3 6-0,1.86,0.0%,2.0%,70.0%,71.4%,53.3%,3/4,1:01
19-Jan-2026,Australian Open,Hard,Q2,131,170,(21) Tararudee d. Harriet Dart [GBR],6-0 3-6 6-3,1.30,2.8%,7.0%,46.5%,75.8%,42.1%,2/6,1:54
19-Jan-2026,Australian Open,Hard,Q1,131,143,(21) Tararudee d. Sofia Costoulas [BEL],6-4 6-3,1.37,5.6%,1.9%,55.6%,76.7%,45.8%,0/3,1:22
