Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Tatjana Maria [GER],4,4,50.0%,1,1,0,100.0%,2017,2024,8,0.99,0.5%,5.3%,67.2%,61.9%,48.9%,57.7%,41.9%,44.7%,45.1%
7,Gabriela Ce [BRA],3,4,42.9%,3,1,2,33.3%,2013,2020,2,1.40,1.0%,4.1%,61.2%,68.3%,52.6%,62.2%,53.0%,50.0%,68.8%
6,Elisabetta Cocciaretto [ITA],3,3,50.0%,4,1,3,25.0%,2019,2024,5,0.98,4.1%,6.8%,62.9%,59.7%,44.7%,54.1%,44.8%,36.8%,40.4%
5,Camila Osorio [COL],4,1,80.0%,1,1,0,100.0%,2017,2024,3,1.36,2.8%,5.1%,66.3%,66.1%,51.7%,61.2%,52.8%,66.7%,44.4%
5,Maryna Zanevska [BEL],3,2,60.0%,0,0,0,-,2017,2020,3,1.16,1.3%,4.8%,68.0%,68.2%,40.5%,59.3%,47.3%,55.0%,61.5%
5,Victoria Bosio [ARG],3,2,60.0%,4,3,1,75.0%,2012,2016,0,,,,,,,,,,
4,Tamara Zidansek [SLO],1,3,25.0%,2,0,2,0.0%,2016,2024,2,1.12,6.2%,4.6%,65.1%,60.6%,36.8%,52.3%,53.2%,61.5%,45.7%
4,Ekaterina Alexandrova [RUS],1,3,25.0%,0,0,0,-,2020,2024,3,0.56,2.3%,3.1%,66.4%,50.6%,41.9%,47.7%,29.2%,36.8%,0.0%
4,Sara Sorribes Tormo [ESP],0,4,0.0%,0,0,0,-,2019,2024,3,0.98,0.0%,5.0%,70.8%,54.2%,39.1%,49.8%,49.1%,40.7%,51.6%
4,Francesca Jones [GBR],4,0,100.0%,0,0,0,-,2020,2024,2,1.59,2.9%,3.8%,72.4%,68.4%,55.2%,64.8%,55.9%,60.0%,45.5%
4,Jaqueline Cristian [ROU],1,3,25.0%,0,0,0,-,2017,2024,2,1.04,1.0%,1.0%,69.5%,63.0%,40.6%,56.2%,45.7%,50.0%,47.1%
4,Daniela Seguel [CHI],4,0,100.0%,1,1,0,100.0%,2011,2023,2,1.33,2.4%,6.5%,61.8%,61.8%,63.8%,62.6%,49.6%,69.2%,56.3%
4,Raluka Serban [CYP],3,1,75.0%,0,0,0,-,2016,2023,0,,,,,,,,,,
4,Emiliana Arango [COL],3,1,75.0%,0,0,0,-,2019,2023,2,1.47,0.0%,7.8%,63.1%,72.3%,50.0%,64.1%,52.8%,33.3%,40.0%
4,Beatriz Haddad Maia [BRA],1,3,25.0%,0,0,0,-,2016,2022,0,,,,,,,,,,
