Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 United Cup RR,W vs Gadecki,89% (8/9),63% (5/8),1/2,22% (2/9),0% (0/2),3/5,2/2,0/0,1/1,0/0
2024 Beijing R128,W vs Ren,44% (4/9),100% (4/4),1/1,33% (3/9),67% (2/3),1/2,0/1,0/0,0/0,0/0
2024 US Open R128,L vs Shnaider,14% (1/7),0% (0/1),0/4,83% (5/6),0% (0/5),0/0,0/0,0/1,0/0,0/0
2024 Toronto R64,L vs Pliskova,36% (4/11),50% (2/4),0/3,36% (4/11),25% (1/4),1/2,0/0,0/0,0/0,0/0
2024 Wimbledon R128,L vs Yastremska,30% (3/10),67% (2/3),1/4,44% (4/9),0% (0/4),2/2,0/0,1/1,0/0,1/1
2024 Rouen R32,L vs Andreeva,25% (2/8),50% (1/2),1/4,75% (6/8),17% (1/6),0/1,0/0,0/1,0/0,0/0
2024 Miami R64,L vs Gauff,38% (3/8),0% (0/3),0/4,57% (4/7),0% (0/4),0/0,0/0,0/0,0/0,0/0
2023 US Open R128,L vs Zheng,0% (0/6),- (0/0),0/4,86% (6/7),0% (0/6),0/0,0/0,0/2,0/0,0/1
2023 Wimbledon R64,L vs Azarenka,43% (3/7),33% (1/3),1/4,88% (7/8),14% (1/7),1/1,0/0,0/2,0/0,0/1
2023 Wimbledon R128,W vs Martincova,25% (4/16),75% (3/4),0/3,27% (4/15),25% (1/4),2/3,1/1,0/0,1/1,0/0
2023 Bad Homburg R32,L vs Navarro,0% (0/7),- (0/0),0/3,86% (6/7),17% (1/6),0/0,0/0,0/2,0/0,0/1
2023 Roland Garros R64,L vs Muchova,33% (4/12),100% (4/4),0/3,42% (5/12),20% (1/5),2/3,0/0,1/2,0/0,0/1
2023 Roland Garros R128,W vs Ponchet,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2023 Australian Open R64,L vs Azarenka,0% (0/6),- (0/0),0/4,86% (6/7),0% (0/6),0/0,0/0,0/2,0/0,0/1
2022 US Open R128,L vs Schmiedlova,22% (2/9),50% (1/2),0/4,50% (4/8),0% (0/4),1/1,0/0,1/1,0/0,1/1
2022 Granby R32,L vs Maria,30% (3/10),67% (2/3),2/4,67% (6/9),17% (1/6),2/2,0/0,2/3,0/0,1/1
2021 US Open R128,L vs Minnen,46% (6/13),50% (3/6),0/3,54% (7/13),57% (4/7),2/3,1/1,2/2,0/0,1/1
2021 Wimbledon R64,L vs Martincova,55% (6/11),17% (1/6),0/2,40% (4/10),50% (2/4),1/1,0/0,2/2,0/0,1/1
2021 Wimbledon R128,W vs Li,55% (6/11),83% (5/6),1/4,64% (7/11),43% (3/7),3/5,1/1,3/3,0/0,0/0
2021 Roland Garros R128,L vs Bencic,25% (2/8),50% (1/2),0/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2025 (1 matches),,88.9%,62.5%,50.0%,22.2%,0.0%,60.0%,100.0%,-,100.0%,-
2024 (6 matches),,32.1%,52.9%,15.0%,52.0%,15.4%,57.1%,0.0%,33.3%,-,100.0%
2023 (7 matches),,26.2%,81.3%,4.8%,55.6%,14.3%,83.3%,100.0%,10.0%,100.0%,0.0%
2022 (2 matches),,26.3%,60.0%,25.0%,58.8%,10.0%,100.0%,-,75.0%,-,100.0%
2021 (8 matches),,45.7%,69.0%,28.6%,55.7%,34.7%,68.0%,50.0%,66.7%,0.0%,66.7%
Career (123 matches),,53.5%,79.0%,38.1%,53.4%,21.1%,60.1%,60.2%,46.7%,68.9%,50.0%
