Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 United Cup RR,W vs Gadecki,0.97,1.42,54.8,2.0,3.6%,57.1%,0.0%,72.7%,54.3%,51.5%
2024 Beijing R128,W vs Ren,1.13,1.50,50.6,2.3,6.3%,56.3%,0.0%,73.3%,55.6%,37.5%
2024 US Open R128,L vs Shnaider,0.96,0.42,34.8,2.3,5.6%,50.0%,6.3%,25.0%,16.7%,38.1%
2024 Toronto R64,L vs Pliskova,0.91,0.87,76.7,3.1,9.5%,57.1%,5.3%,65.8%,38.6%,35.6%
2024 Wimbledon R128,L vs Yastremska,0.92,0.69,46.3,2.1,0.0%,68.6%,0.0%,29.4%,42.4%,33.3%
2024 Rouen R32,L vs Andreeva,1.05,0.49,35.0,2.0,0.0%,36.0%,0.0%,45.5%,37.5%,17.4%
2024 Miami R64,L vs Gauff,0.90,0.56,36.5,2.0,0.0%,57.1%,0.0%,37.0%,33.3%,32.1%
2023 US Open R128,L vs Zheng,0.89,0.35,30.1,2.1,0.0%,34.6%,4.5%,40.9%,33.3%,13.3%
2023 Wimbledon R64,L vs Azarenka,0.92,0.60,39.7,2.0,4.0%,40.0%,0.0%,37.5%,36.4%,43.8%
2023 Wimbledon R128,W vs Martincova,1.14,1.21,69.4,5.0,2.1%,60.4%,0.0%,69.0%,35.7%,40.0%
2023 Bad Homburg R32,L vs Navarro,1.05,0.38,33.9,2.0,3.8%,26.9%,0.0%,56.5%,14.3%,31.3%
2023 Roland Garros R64,L vs Muchova,0.84,0.74,58.5,3.4,2.3%,45.5%,0.0%,62.8%,40.6%,40.7%
2023 Roland Garros R128,W vs Ponchet,1.35,2.86,28.7,2.1,8.7%,65.2%,0.0%,78.9%,54.5%,66.7%
2023 Australian Open R64,L vs Azarenka,0.82,0.33,29.4,2.3,0.0%,36.8%,0.0%,31.6%,38.9%,12.5%
2022 US Open R128,L vs Schmiedlova,0.79,0.61,41.6,2.2,0.0%,60.0%,0.0%,45.5%,37.5%,34.5%
2022 Granby R32,L vs Maria,1.00,0.68,49.3,2.2,0.0%,59.4%,0.0%,34.5%,45.2%,25.0%
2021 US Open R128,L vs Minnen,0.94,0.85,73.4,2.1,1.7%,71.7%,1.7%,40.7%,31.1%,48.8%
2021 Wimbledon R64,L vs Martincova,0.91,0.86,65.6,2.2,6.7%,64.4%,4.8%,52.4%,34.6%,44.2%
2021 Wimbledon R128,W vs Li,1.10,1.25,59.5,2.2,2.7%,45.9%,0.0%,63.9%,46.5%,56.1%
2021 Roland Garros R128,L vs Bencic,1.21,0.59,46.5,2.0,4.8%,28.6%,0.0%,42.1%,33.3%,30.4%
2025 (1 matches),,0.97,1.42,54.8,2.0,3.6%,57.1%,0.0%,72.7%,54.3%,51.5%
2024 (6 matches),,0.97,0.72,49.9,2.2,3.9%,55.6%,1.8%,48.5%,37.8%,32.7%
2023 (7 matches),,1.01,0.77,46.9,2.4,2.8%,46.0%,0.5%,56.3%,36.5%,38.4%
2022 (2 matches),,0.91,0.65,45.7,2.2,0.0%,59.6%,0.0%,39.2%,41.3%,29.8%
2021 (8 matches),,1.04,0.98,65.4,2.6,4.2%,57.2%,1.3%,50.3%,39.4%,47.3%
Career (123 matches),,1.01,1.01,55.7,2.5,1.9%,53.3%,0.9%,53.1%,46.8%,46.7%
