Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,10,4,6,40.0%,0,0,0,-,2017,2025,R64,9,0.93,2.8%,4.6%,64.9%,58.7%,40.4%,52.3%,44.2%,38.9%,49.1%
Roland Garros,5,Clay,14,9,5,64.3%,0,0,0,-,2017,2024,SF,13,1.12,1.5%,2.7%,65.9%,59.7%,47.2%,55.4%,49.9%,53.3%,51.3%
Wimbledon,5,Grass,8,3,5,37.5%,6,3,3,50.0%,2017,2024,R64,7,0.94,1.8%,6.3%,63.5%,62.8%,46.5%,56.8%,40.7%,56.9%,25.8%
US Open,5,Hard,8,3,5,37.5%,2,1,1,50.0%,2016,2024,R128,5,0.72,1.6%,5.5%,62.5%,57.8%,40.0%,51.1%,35.3%,48.8%,23.3%
Olympics,2,,4,2,2,50.0%,2,1,1,50.0%,2021,2024,R16,1,0.87,3.3%,1.1%,73.9%,57.4%,41.7%,53.3%,40.7%,64.3%,66.7%
Fed Cup,3,,12,11,1,91.7%,0,0,0,-,2016,2020,,8,1.28,0.2%,7.1%,64.8%,67.1%,41.6%,58.1%,53.5%,64.0%,44.6%
Monterrey,5,Hard,11,6,5,54.5%,3,1,2,33.3%,2017,2024,R16,11,0.98,2.2%,7.8%,63.7%,59.7%,43.1%,53.6%,45.4%,48.0%,51.0%
Bogota,4,Clay,7,3,4,42.9%,3,2,1,66.7%,2017,2024,R32,7,0.98,1.0%,11.1%,59.7%,57.0%,41.2%,50.6%,48.6%,54.3%,49.3%
Prague,2,Clay,9,6,3,66.7%,2,1,1,50.0%,2020,2024,SF,9,1.22,2.5%,5.5%,65.4%,65.0%,45.4%,58.2%,50.9%,54.2%,51.1%
Rabat,3,Clay,7,4,3,57.1%,1,0,1,0.0%,2016,2024,R16,7,1.09,1.0%,7.6%,62.9%,62.7%,46.3%,56.6%,47.6%,35.1%,51.7%
Palermo,3,Clay,6,3,3,50.0%,0,0,0,-,2019,2022,R32,6,0.92,1.6%,6.8%,68.1%,54.1%,35.0%,48.0%,47.7%,58.2%,69.2%
Bad Homburg,3,Grass,5,2,3,40.0%,2,1,1,50.0%,2021,2024,QF,5,0.87,6.4%,7.1%,57.9%,61.7%,45.8%,55.0%,39.0%,37.0%,37.9%
