Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,3,1,2,33.3%,2-4,33.3%,19-30,38.8%,0-0,-,1,28.6%,0.0%,2.1%,6.3%,56.3%,48.1%,33.3%,41.7%,31.3%,36.5%,0.54,
2024,35,10,25,28.6%,25-51,32.9%,294-386,43.2%,2-6,25.0%,35,56.7%,30.8%,2.6%,5.2%,65.6%,59.6%,40.8%,53.1%,41.2%,47.1%,0.88,QF (Hua Hin 2)
2023,35,13,22,37.1%,34-50,40.5%,332-391,45.9%,2-2,50.0%,35,60.2%,31.6%,2.5%,5.8%,62.6%,60.5%,43.5%,54.2%,41.6%,48.0%,0.91,SF (2x)
2022,9,4,5,44.4%,10-12,45.5%,91-104,46.7%,1-0,100.0%,8,67.0%,30.0%,2.1%,7.4%,63.5%,65.5%,45.1%,58.1%,41.9%,49.8%,1.00,SF (Chennai)
2021,36,17,19,47.2%,38-42,47.5%,370-381,49.3%,8-2,80.0%,33,65.5%,36.0%,3.3%,5.3%,60.8%,62.7%,45.1%,55.8%,44.8%,50.2%,1.01,QF (3x)
2020,14,10,4,71.4%,20-11,64.5%,142-118,54.6%,0-1,0.0%,14,59.5%,51.6%,0.7%,2.8%,69.4%,56.5%,47.0%,53.6%,49.4%,51.5%,1.06,SF (Roland Garros)
2018,2,1,1,50.0%,2-2,50.0%,20-18,52.6%,0-1,0.0%,2,63.2%,44.4%,1.6%,4.9%,63.1%,53.2%,53.3%,53.3%,47.4%,50.4%,1.01,R16 (Nurnberg)
2017,10,6,4,60.0%,12-8,60.0%,85-79,51.8%,0-0,-,10,56.6%,45.3%,0.5%,8.2%,62.2%,57.6%,42.1%,51.7%,47.9%,49.8%,0.99,R16 (2x)
2016,8,4,4,50.0%,9-8,52.9%,76-76,50.0%,1-1,50.0%,4,51.3%,14.6%,1.6%,5.4%,62.8%,60.5%,37.5%,51.9%,38.1%,44.4%,0.79,
Career,152,66,86,43.4%,152-188,44.7%,1429-1583,47.4%,14-13,51.9%,142,60.5%,34.5%,2.4%,5.5%,63.5%,60.4%,43.5%,54.2%,43.4%,48.8%,0.95,
