Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 United Cup RR,W vs Gadecki,3.8,3.7,3.8,56.1%,61.8%,50.0%,66.7%,52.2%,12.6%,16.5,17.6,5.5,7.3
2024 Beijing R128,W vs Ren,4.8,4.8,4.8,56.1%,59.3%,47.1%,66.7%,56.8%,9.9%,10.5,8.5,-5.0,-5.6
2024 Toronto R64,L vs Pliskova,3.5,3.3,3.6,44.8%,59.5%,45.0%,57.1%,52.9%,12.3%,11.5,10.6,9.5,10.4
2024 Rouen R32,L vs Andreeva,5.4,5.1,5.7,38.5%,30.4%,22.2%,42.9%,44.3%,13.0%,-6.5,-7.6,-7.5,-7.5
2024 Miami R64,L vs Gauff,4.4,5.0,3.9,43.3%,34.5%,53.3%,16.7%,52.1%,5.8%,0.5,0.5,-12.0,-13.0
2023 Bad Homburg R32,L vs Navarro,3.8,3.9,3.7,36.7%,26.3%,30.8%,20.0%,44.4%,9.5%,-6.5,-12.7,-13.0,-20.0
2023 Roland Garros R64,L vs Muchova,4.0,3.9,4.2,55.9%,38.5%,45.0%,66.7%,48.3%,9.8%,5.0,4.9,-1.5,-1.4
2023 Roland Garros R128,W vs Ponchet,3.9,4.0,3.9,68.0%,75.0%,57.1%,37.5%,48.9%,11.4%,19.5,34.2,4.5,7.6
2023 Australian Open R64,L vs Azarenka,5.9,6.0,5.9,32.0%,40.0%,16.7%,26.7%,48.0%,14.7%,-5.0,-5.7,-9.5,-11.2
2022 Granby R32,L vs Maria,4.1,4.3,4.0,34.5%,42.1%,69.2%,45.5%,70.4%,28.8%,14.0,11.2,-6.5,-16.7
2021 Guadalajara R32,W vs Olmos,4.0,3.9,4.1,45.5%,53.6%,63.6%,46.2%,62.0%,8.1%,7.0,3.4,-6.0,-4.9
2021 Yarra Valley Classic R16,W vs Kvitova,3.4,3.4,3.5,57.7%,47.7%,20.0%,0.0%,49.3%,9.9%,2.0,1.6,10.0,8.4
2020 Linz QF,L vs Alexandrova,3.1,3.5,2.7,34.5%,45.8%,12.5%,-,62.3%,12.5%,-5.0,-8.6,-5.0,-14.7
2020 Linz R16,W vs Giorgi,3.7,3.4,4.0,56.9%,46.4%,35.3%,64.3%,52.9%,7.1%,7.5,5.0,4.5,3.2
2020 Roland Garros SF,L vs Swiatek,4.5,4.5,4.6,34.1%,43.3%,15.4%,50.0%,49.2%,14.0%,-1.0,-1.4,-6.0,-8.2
2020 Roland Garros QF,W vs Svitolina,6.0,4.8,7.2,46.2%,65.6%,70.0%,54.2%,65.3%,9.3%,10.0,5.6,2.5,2.6
2020 Roland Garros R16,W vs Krejcikova,4.6,4.2,5.1,56.3%,50.9%,44.8%,50.0%,52.6%,14.7%,1.5,0.9,0.0,0.0
2020 Roland Garros R32,W vs Schmiedlova,6.1,6.1,6.1,64.1%,60.0%,48.1%,57.9%,61.7%,15.3%,17.0,10.3,1.5,1.5
2020 Roland Garros R64,W vs Putintseva,5.4,5.4,5.3,52.2%,49.2%,53.8%,56.0%,51.6%,15.7%,25.0,13.7,5.0,3.0
2020 Palermo R32,L vs Ferro,4.6,4.9,4.3,32.6%,28.6%,71.4%,55.6%,47.4%,4.0%,-8.0,-10.0,-6.0,-6.3
Career (22 matches),,4.4,4.3,4.4,48.2%,47.6%,45.1%,48.6%,54.7%,11.3%,4.9,4.3,-2.1,-2.3
