Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1998,2,0,2,0.0%,2-4,33.3%,24-32,42.9%,0-0,-,0,,,,,,,,,,,,R128 (2x)
1997,29,8,21,27.6%,20-41,32.8%,239-304,44.0%,2-3,40.0%,0,,,,,,,,,,,,R16 (4x)
1996,37,21,16,56.8%,44-38,53.7%,410-365,52.9%,4-5,44.4%,0,,,,,,,,,,,,F (Rosmalen)
1995,40,24,16,60.0%,45-39,53.6%,388-371,51.1%,9-4,69.2%,0,,,,,,,,,,,,SF (Rome)
1994,35,21,14,60.0%,45-33,57.7%,381-345,52.5%,2-6,25.0%,0,,,,,,,,,,,,F (Brighton)
1993,42,26,16,61.9%,54-33,62.1%,436-359,54.8%,4-7,36.4%,0,,,,,,,,,,,,F (US Open)
1992,57,41,16,71.9%,86-35,71.1%,643-461,58.2%,4-5,44.4%,0,,,,,,,,,,,,W (2x)
1991,52,34,18,65.4%,70-36,66.0%,518-393,56.9%,5-8,38.5%,0,,,,,,,,,,,,W (Brisbane)
1990,58,41,17,70.7%,81-45,64.3%,631-517,55.0%,7-2,77.8%,0,,,,,,,,,,,,F (3x)
1989,58,41,17,70.7%,77-41,65.3%,596-478,55.5%,11-3,78.6%,0,,,,,,,,,,,,W (Brisbane)
1988,74,54,20,73.0%,99-48,67.3%,734-555,56.9%,14-3,82.4%,0,,,,,,,,,,,,F (3x)
1987,81,61,20,75.3%,118-53,69.0%,889-650,57.8%,12-4,75.0%,0,,,,,,,,,,,,W (2x)
1986,95,73,22,76.8%,148-49,75.1%,1038-665,61.0%,7-10,41.2%,0,,,,,,,,,,,,W (2x)
1985,80,57,23,71.3%,112-52,68.3%,838-607,58.0%,9-11,45.0%,0,,,,,,,,,,,,F (2x)
1984,76,52,24,68.4%,102-61,62.6%,809-666,54.8%,9-10,47.4%,0,,,,,,,,,,,,W (Brisbane)
1983,58,37,21,63.8%,73-45,61.9%,560-468,54.5%,6-9,40.0%,0,,,,,,,,,,,,SF (2x)
1982,50,26,24,52.0%,55-56,49.5%,495-498,49.8%,4-7,36.4%,0,,,,,,,,,,,,F (2x)
1981,14,10,4,71.4%,21-7,75.0%,141-93,60.3%,0-3,0.0%,0,,,,,,,,,,,,SF (2x)
Career,938,627,311,66.8%,1252-716,63.6%,9770-7827,55.5%,109-100,52.2%,0,,,,,,,,,,,,
