Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2006 New Haven QF,W vs Mauresmo,1.15,1.46,51.6,2.2,13.5%,67.6%,9.4%,53.1%,39.4%,62.1%
2005 Zurich F,W vs Schnyder,1.12,1.24,65.3,3.6,2.3%,65.9%,5.0%,50.0%,48.6%,42.9%
2005 US Open QF,L vs Dementieva,0.92,0.88,88.7,4.5,3.8%,53.8%,0.0%,45.5%,44.6%,50.8%
2005 Wimbledon F,L vs Williams,0.93,0.86,95.6,1000.0,8.1%,59.7%,0.0%,57.1%,37.7%,39.3%
2005 Indian Wells F,L vs Clijsters,0.91,0.78,55.8,3.9,5.0%,55.0%,1.7%,53.4%,45.8%,32.6%
2005 Tokyo F,L vs Sharapova,0.85,0.83,74.9,2.4,17.4%,78.3%,9.8%,56.1%,34.7%,27.5%
2005 Australian Open F,L vs Williams,0.88,0.71,43.0,5.7,14.3%,54.3%,6.1%,57.6%,34.1%,37.5%
2005 Australian Open SF,W vs Dechy,1.12,1.14,77.4,13.1,12.5%,48.2%,5.9%,62.7%,50.0%,40.8%
2004 Filderstadt SF,W vs Myskina,1.17,1.62,43.4,2.1,10.3%,58.6%,0.0%,66.7%,53.8%,50.0%
2004 San Diego F,W vs Myskina,1.25,2.48,32.0,2.2,4.3%,65.2%,18.2%,72.7%,66.7%,55.6%
2004 Wimbledon SF,L vs Sharapova,0.92,0.84,70.3,11.0,5.5%,49.1%,9.4%,66.0%,45.8%,31.9%
2004 Amelia Island F,W vs Mauresmo,1.33,1.56,38.8,2.4,0.0%,60.0%,9.7%,54.8%,38.7%,63.0%
2004 Indian Wells F,L vs Henin,0.98,0.70,58.2,2.2,0.0%,50.0%,5.4%,48.6%,40.7%,32.0%
2003 San Diego SF,L vs Clijsters,1.03,0.56,42.3,2.0,6.3%,40.6%,3.4%,62.1%,23.1%,30.4%
2003 Tokyo F,W vs Seles,0.88,1.22,65.7,4.0,9.4%,69.8%,22.0%,58.0%,42.3%,57.1%
2003 Australian Open R16,L vs Henin,0.93,0.90,98.3,1000.0,1.3%,48.1%,4.0%,54.7%,52.2%,40.9%
2002 US Open SF,L vs Williams,0.93,0.75,53.1,2.1,6.3%,53.1%,3.3%,63.3%,36.6%,30.6%
2001 Zurich F,W vs Dokic,0.94,1.50,46.6,2.4,12.9%,71.0%,13.3%,60.0%,48.5%,61.3%
2001 Australian Open SF,L vs Capriati,0.91,0.74,48.6,2.0,0.0%,54.5%,0.0%,54.8%,42.5%,30.6%
2000 Zurich F,L vs Hingis,0.90,0.90,74.5,6.4,14.5%,63.6%,8.2%,55.1%,34.0%,47.8%
2006 (1 matches),,1.15,1.46,51.6,2.2,13.5%,67.6%,9.4%,53.1%,39.4%,62.1%
2005 (7 matches),,0.97,0.92,73.7,4.9,8.7%,58.9%,3.7%,54.8%,42.0%,39.5%
2004 (5 matches),,1.10,1.20,52.4,2.6,3.9%,55.0%,8.2%,61.2%,47.7%,44.0%
2003 (3 matches),,0.93,0.92,77.0,4.0,4.9%,53.7%,9.7%,57.1%,43.5%,44.9%
2002 (1 matches),,0.93,0.75,53.1,2.1,6.3%,53.1%,3.3%,63.3%,36.6%,30.6%
Career (47 matches),,1.00,1.02,62.1,3.0,6.7%,56.9%,5.9%,57.3%,43.7%,43.8%
